,P/FCF ratio,EV/EBITDA,Intangible Assets out of Total Assets,Average Days of Receivables,EV/Sales,Capex to Sales,Free Cash Flow,"Selling, General and Administrative Expense of Revenue",Net Profit Margin,Cash per Share,P/S ratio,P/B ratio,Capital Expenditures,ROE,Graham Number,Interest Debt per Share,Operating CF per Share,Average Days of Payables,Debt/Equity,Operating CF/Net income,Revenue per Share,Graham Net Nets,ROIC,Research and Development Expense of Revenue,Working Capital,EV/EBIT,Capex per Share,Free Cash Flow Yield,Average Payables,Debt/Assets,Shareholders Equity per Share,Depreciation/Fixed assets,Average Receivables,Inventory Turnover,ROA,Quick Ratio,Net Debt/EBITDA,EV/Operating CF,Share Based Compensation of Revenue,P/E ratio,Net Current Asset Value,Average Inventory,Accounts Payable Turnover,Asset Turnover,Interest Coverage,Book value per Share,Cash ROIC,Current Ratio,Accounts Receivable Turnover,Price to Tangible BV,Average Common Equity,P/Operating CF,EV/FCF,Return on Tangible Assets,Average Assets,Free Cash Flow per Share,Earnings Yield,Days of Inventory on Hand,Capex/Depreciation,year,ticker
8,0.0,15.0492,0.0196,0.0,1.7067,0.0679,-14051000.0,0.2999,0.0605,0.7441,1.7261,5.4447,-71138000.0,0.1976,25.268,0.0,2.0938,46.5801,0.0,0.9008,38.4164,0.1083,0.2086,0.0,213030000.0,17.1769,-2.6091,-0.0078,68315000.0,0.0,12.1788,0.1178,0.0,2.2204,0.1373,0.1406,-0.1708,31.3145,0.0053,28.4592,195869000.0,283399500.0,9.211,2.2695,0.0,12.1788,-0.1924,2.4768,0.0,5.6084,320691500.0,73.3353,-127.2257,0.1875,461510500.0,-0.5154,0.0351,182.3521,-4.8347,2014,LL
9,115.8276,19.9529,0.0226,0.0,2.7466,0.0286,24415000.0,0.2849,0.0774,2.9337,2.8273,9.1421,-28585000.0,0.2846,26.6751,0.0,1.9283,34.8903,0.0,0.6848,36.3922,0.082,0.3444,0.0,245207000.0,21.8,-1.04,0.0086,55718500.0,0.0,11.2545,0.1769,0.0,2.5668,0.1992,0.7536,-0.5856,51.8358,0.006,36.6157,231977000.0,229566000.0,10.5756,2.5748,0.0,11.2545,-0.0332,3.2917,0.0,9.4379,271935000.0,173.514,112.525,0.2487,388473000.0,0.8883,0.0273,156.36,-2.4503,2013,LL
0,0.0,14.2157,0.0226,4.742,0.6462,0.0665,-24329000.0,0.4022,-0.0065,0.0332,0.4984,6.6183,-33886000.0,-0.0872,0.0,1.6736,0.2082,40.53,2.003,-2.8838,11.0964,-1.1179,-0.0046,0.0,-42477000.0,0.0,-0.738,-0.0958,15425500.0,0.2235,0.8356,0.1854,5342500.0,14.1772,-0.0097,0.127,3.2523,34.4483,0.0085,0.0,-283843000.0,9724000.0,8.9371,1.4869,0.0,0.8356,-1.0266,0.3375,95.3636,8.297,37998500.0,146.1735,-13.5321,-0.0381,342651000.0,-0.5299,-0.0127,26.5928,-1.4124,2022,NDLS
1,23.7237,15.0814,0.0229,3.1234,0.9076,0.0395,17389000.0,0.4065,0.0077,0.0496,0.8682,10.9619,-18776000.0,0.1089,1.2204,0.4609,0.7951,48.1212,0.557,9.8677,10.4468,-0.6818,0.0645,0.0,-54020000.0,74.1341,-0.4128,0.0422,10972500.0,0.0614,0.8274,0.191,3769000.0,12.3793,0.0105,0.0825,0.6542,11.9242,0.0086,113.375,-281264000.0,9523500.0,10.7445,1.3672,0.0,0.8274,-1.3658,0.2946,126.0685,13.8382,33666000.0,65.8049,24.7995,0.0562,347545000.0,0.3823,0.0088,29.1148,-0.8243,2021,NDLS
2,0.0,187.2193,0.0224,3.2193,0.9754,0.0299,-2658000.0,0.4301,-0.0591,0.1771,0.8885,11.7766,-11782000.0,-0.5795,0.0,0.9503,0.2061,23.9181,1.4167,-0.3923,8.8916,-0.8584,-0.1958,0.0,-34415000.0,0.0,-0.2661,-0.0076,7876500.0,0.119,0.6708,0.1796,3539000.0,10.013,-0.0635,0.1946,16.6914,42.0854,0.0063,0.0,-300218000.0,9757000.0,12.4036,1.0753,0.0,0.6708,-1.4293,0.408,111.2334,16.0525,40135000.0,431.7935,-144.4645,-0.2628,366075000.0,-0.06,-0.0658,36.0266,-0.5336,2020,NDLS
3,18.755,9.813,0.0212,2.8464,0.5942,0.0369,13008000.0,0.4196,0.0036,0.2375,0.5276,4.8242,-17052000.0,0.0319,1.0166,0.9366,0.6826,29.1274,0.8156,18.2514,10.5005,-1.2241,0.0418,0.0,-28712000.0,50.5153,-0.3872,0.0533,8602500.0,0.109,1.1484,0.1751,3091000.0,12.0079,0.006,0.2424,1.0996,9.1402,0.0053,138.5,-298626000.0,9758500.0,13.6215,1.6798,0.0,1.1484,-0.9661,0.5053,149.5992,5.7358,51626000.0,17.6902,21.1218,0.0164,275275500.0,0.2954,0.0072,30.7471,-0.7559,2019,NDLS
4,0.0,17.0443,0.0447,2.0536,0.7342,0.0313,-8992000.0,0.4277,-0.0184,0.11,0.6463,5.6165,-14338000.0,-0.1907,0.0,1.0608,0.1263,23.6719,0.8523,-0.6333,10.8161,-0.3245,-0.0253,0.0,-9796000.0,0.0,-0.3387,-0.0304,9391500.0,0.261,1.2445,0.1692,2543000.0,12.3731,-0.0473,0.2181,2.0408,62.8752,0.0065,0.0,-96000000.0,9787500.0,12.8949,2.563,0.0,1.2445,-1.3051,0.7045,180.0397,6.5767,44271000.0,28.9685,-37.3811,-0.0654,178632500.0,-0.2124,-0.03,29.0729,-0.6107,2018,NDLS
5,0.0,0.0,0.043,2.0069,0.5506,0.0456,-16726000.0,0.416,-0.0996,0.089,0.4301,5.4753,-20828000.0,-1.4737,0.0,1.5261,0.1086,32.8393,1.6069,-0.0903,12.0895,-0.6484,-0.2347,0.0,-21811000.0,0.0,-0.5516,-0.0852,10765000.0,0.3111,0.9497,0.1643,4102000.0,11.4522,-0.2303,0.1338,-6.1859,61.278,0.0033,0.0,-127314000.0,10607000.0,11.2841,2.3131,0.0,0.9497,-1.5333,0.5028,111.2852,7.0386,30839500.0,17.7998,-15.0282,-0.3475,197347000.0,-0.443,-0.2731,29.8345,-0.8305,2017,NDLS
6,0.0,0.0,0.0387,4.2634,0.4025,0.0889,-18598000.0,0.4449,-0.147,0.0661,0.231,4.3623,-43335000.0,-1.1987,0.0,3.0449,0.8895,29.6208,3.2797,-0.3451,17.5296,-1.4016,-0.3884,0.0,-23245000.0,0.0,-1.5583,-0.1651,12837000.0,0.4043,0.9284,0.1629,5752000.0,11.996,-0.319,0.1536,-2.1103,7.932,0.0048,0.0,-157855000.0,10889500.0,10.1761,2.1693,0.0,0.9284,-1.3246,0.5259,84.7486,6.3619,59795000.0,12.9857,-10.5503,-0.4769,224711000.0,-0.6688,-0.637,31.532,-1.5327,2016,NDLS
7,0.0,50.7813,0.0342,4.6562,0.7619,0.11,-5587000.0,0.3961,-0.0302,0.0661,0.6157,2.9904,-50093000.0,-0.1177,0.0,2.3405,1.5379,45.6739,0.7223,-3.2333,15.7383,-0.4307,-0.0825,0.0,-7513000.0,0.0,-1.731,-0.0199,12969000.0,0.2823,3.2403,0.137,5497000.0,12.1006,-0.0575,0.2346,9.6327,7.7965,0.0032,0.0,-120788000.0,9954500.0,9.2879,1.9037,0.0,3.2403,-0.9742,0.7717,82.8545,3.2773,116943500.0,42.3594,-62.1065,-0.0702,239250000.0,-0.1931,-0.0506,31.7987,-1.7954,2015,NDLS
8,0.0,18.4696,0.0349,4.6866,2.0038,0.1396,-7325000.0,0.3762,0.0283,0.0641,1.9395,5.5886,-56352000.0,0.0864,6.4323,0.9131,1.6498,36.9878,0.1937,4.2901,13.5862,-0.0966,0.0715,0.0,-3055000.0,42.7715,-1.8963,-0.0094,9516000.0,0.1138,4.715,0.1211,5008000.0,12.8882,0.0536,0.2745,0.576,16.5016,0.0033,67.5641,-75648000.0,8319000.0,11.267,1.894,0.0,4.715,-0.9254,0.8817,80.6192,5.9417,132294000.0,67.6553,-110.4468,0.0564,213170500.0,-0.2465,0.0148,32.0516,-2.2642,2014,NDLS
9,0.0,26.8268,0.0019,5.0258,2.7203,0.1551,-10795000.0,0.3988,0.019,0.0367,2.703,7.6204,-54429000.0,0.0988,4.9389,0.239,1.6524,32.4398,0.0507,6.5467,13.2891,-0.0474,0.0686,0.0,-5832000.0,66.9824,-2.0612,-0.0114,8780000.0,0.0336,4.7136,0.1273,5196500.0,13.8548,0.0387,0.24,0.1502,21.8782,0.0121,156.1739,-44996000.0,6632500.0,10.4661,2.0355,0.0,4.7136,-0.941,0.7587,67.5308,7.642,67440000.0,84.9033,-88.4329,0.0412,172398500.0,-0.4088,0.0064,28.6901,-2.5514,2013,NDLS
0,0.0,55.5715,0.7571,21.4039,2.5576,0.0325,-60636000.0,0.3878,-0.3099,3.2801,0.2144,0.0,-13237000.0,0.895,46.2721,61.1945,-2.8769,30.1846,-6.334,0.3756,24.7162,-14.6214,-0.0141,0.0,-171319000.0,0.0,-0.8034,-0.6743,22927500.0,0.831,-9.6612,0.4628,21982000.0,34.4891,-0.1016,0.2918,50.9123,-21.9735,0.0187,0.0,-1276780000.0,6426000.0,9.6664,0.328,0.0,-9.6612,-0.1402,0.3584,18.5253,0.0,-140999000.0,-8.0892,-17.6871,1.3697,1241667500.0,-3.6803,-1.4453,11.4049,-0.3612,2022,FAT
1,0.0,80.3545,0.7464,61.6638,8.2328,0.0521,-5507000.0,0.5026,-0.2657,5.5534,1.3057,0.0,-6189000.0,0.448,16.5939,61.7381,0.0465,227.0999,-41.7869,-0.0216,8.1109,-7.5549,0.0006,0.0,-79449000.0,1187.7641,-0.4223,-0.0355,18076000.0,0.7125,-1.4775,0.1411,12146000.0,0.0,-0.0454,0.5113,67.6108,1435.0698,0.0138,0.0,-1172648000.0,0.0,2.4476,0.1709,0.0,-1.4775,-0.0827,0.5997,9.7877,0.0,-70493500.0,33.1096,-177.7225,-30.0219,695588000.0,-0.3757,-0.2191,48.8982,-0.545,2021,FAT
2,0.0,0.0,0.4839,84.7732,8.6736,0.0254,-11944000.0,1.1091,-0.8202,0.5724,3.9073,0.0,-460000.0,0.5098,12.2682,7.8304,-0.9652,0.0,-2.2244,0.7728,1.5228,-1.9579,-0.2286,0.0,-48754000.0,0.0,-0.0387,-0.1687,7904000.0,0.7691,-3.5202,5.5652,4176000.0,0.0,-0.1459,0.1506,-6.3599,-13.6841,0.0055,0.0,-138604000.0,0.0,0.0,0.1779,0.0,-3.5202,-0.206,0.3338,4.3386,0.0,-29146500.0,-23.772,-13.1571,0.3078,101847000.0,-1.0039,-0.2101,0.0,-0.1711,2020,FAT
3,34.7286,9.0669,0.4924,67.21,3.7097,0.002,1549000.0,0.7273,-0.0452,0.0021,2.3903,10.0027,-45000.0,-0.1831,0.0,2.5136,0.1348,0.0,5.5258,-1.5658,1.9035,-1.2396,0.1055,0.0,-35123000.0,14.1074,-0.0038,0.0288,5799000.0,0.36,0.4549,3.29,2961500.0,0.0,-0.0145,0.0914,3.2247,52.3762,0.0116,0.0,-66684000.0,0.0,0.0,0.3203,0.0,0.4549,0.0169,0.2299,7.5992,0.0,5558500.0,38.8971,53.8978,0.0298,70255000.0,0.131,-0.0176,0.0,-0.0137,2019,FAT
4,30.5291,15.5709,0.5811,36.4099,4.5558,0.0083,1689000.0,0.7587,-0.1008,0.0595,2.8913,8.9848,-148000.0,-0.4641,0.0,2.6798,0.1674,0.0,5.1228,-1.0217,1.6256,-0.9441,0.0768,0.0,-24067000.0,19.1805,-0.0135,0.0328,3427000.0,0.5072,0.5231,0.0,1348500.0,0.0,-0.0412,0.0881,5.5092,44.229,0.0246,0.0,-48682000.0,0.0,0.0,0.4091,0.0,0.5231,0.0513,0.1282,13.2251,0.0,3874000.0,34.9111,48.1046,0.0747,43598000.0,0.154,-0.0302,0.0,-0.1507,2018,FAT
5,0.0,0.0,0.6282,154.197,0.0,0.0,1499000.0,0.977,-0.2821,0.0037,0.0,0.0,-7000.0,-0.0729,0.0,2.0867,0.1726,0.0,9.0219,-2.4454,0.2502,0.0,0.0016,0.0,-5545000.0,0.0,0.0,0.0,3000000.0,0.62,0.2313,0.0,1500000.0,0.0,-0.0419,0.1413,247.8493,0.0,0.041,27.4412,-26047000.0,0.0,0.0,0.1487,0.0,0.2313,0.0743,0.1755,1.4487,0.0,8411500.0,0.0,0.0,0.1106,14618000.0,0.1726,0.0364,0.0,0.0,2017,FAT
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3573,0.4179,0.0,0.0,0.0,0.0,0.5001,0.0,0.0,0.0,0.0,0.0,0.0,1.3117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9314,0.0,0.0,0.0,0.2899,0.0,0.0,0.0,0.0,27.6098,0.0,0.0,0.0,0.6939,0.0,1.9314,0.0,0.0,0.0,0.0,8407000.0,0.0,0.0,0.0,14500000.0,0.0,0.0362,0.0,0.0,2016,FAT
0,19.6604,8.938,0.0,47.9246,1.8557,0.0574,7379600.0,0.4823,0.1124,4.3482,2.1712,2.0382,-3837800.0,0.1109,22.6153,0.0039,2.311,88.56,0.0003,1.4931,13.7668,0.0662,0.1359,0.0,20268400.0,11.3842,-0.7906,0.0509,2837550.0,0.0002,14.6652,0.0768,8370400.0,54.3941,0.0857,2.8645,-1.5199,11.0546,0.016,19.2839,9608500.0,255250.0,4.893,0.7622,0.0,14.6652,-0.2987,2.9431,7.9834,2.0382,67769100.0,107.5827,16.8036,0.1272,87669350.0,1.5203,0.0519,6.8904,-1.2873,2022,CPHC
1,6.8737,3.2483,0.0,48.144,1.1093,0.0247,12006500.0,0.3475,0.1953,3.2661,1.3664,1.2824,-1491800.0,0.204,27.3648,0.0144,2.8263,67.154,0.0011,1.1441,12.6465,0.0689,0.2276,0.0,14580600.0,3.7679,-0.3124,0.1455,2630000.0,0.0008,13.4743,0.0759,6114850.0,53.664,0.1554,2.4012,-0.7529,4.9635,0.0183,6.996,5685600.0,233600.0,4.7665,0.7954,0.0,13.4743,-0.2997,2.4857,9.8775,1.2824,57823200.0,23.5327,5.5803,0.2266,75933650.0,2.5139,0.1429,7.2325,-0.5244,2021,CPHC
2,0.0,15.3648,0.0,46.9506,1.5644,0.0695,-1172200.0,0.5928,0.032,0.952,1.6965,1.0961,-2302300.0,0.0211,7.3523,0.02,0.2406,141.6362,0.0018,1.0641,7.0556,-0.1434,0.0083,0.0,-643100.0,82.8466,-0.4902,-0.0208,3224400.0,0.0014,10.9204,0.0717,2282450.0,25.0008,0.0158,0.8652,-1.2974,45.8768,0.0254,54.4091,-8059600.0,304450.0,2.3606,0.4938,0.0,10.9204,-0.6657,0.9363,14.5196,1.0961,50354650.0,124.8015,-44.2291,0.0282,67108950.0,-0.2496,0.0184,10.4923,-0.8377,2020,CPHC
3,0.0,8.6015,0.0,1.8611,0.9172,0.2561,-8427900.0,0.5515,0.0459,0.6026,0.9618,1.1528,-15165700.0,0.0565,11.9497,0.0274,1.4667,94.9231,0.0026,2.4787,12.8922,-0.2113,0.0486,0.0,-7513900.0,14.9413,-3.3012,-0.1479,3541250.0,0.0019,10.7567,0.0611,480350.0,39.109,0.0429,0.2675,-0.4184,8.0625,0.0156,21.0169,-12035100.0,343650.0,3.7952,0.9339,0.0,10.7567,-0.7091,0.3452,123.2995,1.1528,48075250.0,20.4156,-6.4457,0.0748,63419600.0,-1.8345,0.0476,10.5944,-5.6595,2019,CPHC
4,74.9875,5.1205,0.0,4.0653,0.884,0.093,831400.0,0.5295,0.0967,2.267,1.0542,1.334,-5501500.0,0.1308,17.1933,0.0271,1.413,98.9566,0.0026,1.1075,13.1954,-0.0303,0.1302,0.0,2181800.0,6.837,-1.2275,0.0133,3220800.0,0.002,10.4271,0.0672,968500.0,47.2392,0.0986,1.0184,-0.9832,8.2557,0.0147,11.0397,-1886500.0,280100.0,4.1082,1.02,0.0,10.4271,-0.5577,1.2054,61.0652,1.334,43725750.0,30.3144,62.8848,0.1419,57981700.0,0.1855,0.0906,8.1983,-2.146,2018,CPHC
5,15.7387,8.5444,0.0,8.1924,1.0578,0.0664,4451700.0,0.535,0.0718,2.7932,1.2302,1.7208,-3781800.0,0.1059,13.9487,0.0,1.8802,80.5041,0.0,2.0127,13.0059,0.0227,0.0992,0.0,4591900.0,13.3246,-0.8636,0.0635,2686550.0,0.0,9.2983,0.0684,1549450.0,50.6703,0.0785,1.2488,-1.7348,7.3168,0.0147,17.2043,1589900.0,255400.0,4.817,1.0935,0.0,9.2983,-0.5426,1.4245,36.7568,1.7208,38633800.0,29.6818,13.5326,0.0984,52081150.0,1.0166,0.0581,7.4178,-1.4951,2017,CPHC
6,82.8262,3.925,0.0,12.6671,0.7249,0.084,532600.0,0.5525,0.08,1.9815,0.8409,1.2069,-4408900.0,0.1205,13.7112,0.0,1.1527,74.417,0.0,1.1777,12.237,-0.0226,0.1591,0.0,3361100.0,5.3254,-1.0284,0.0121,2464850.0,0.0,8.5259,0.072,1165750.0,49.3083,0.0884,1.1833,-0.8767,7.6959,0.0131,10.5,-995900.0,250550.0,5.0122,1.1048,0.0,8.5259,-0.6757,1.3856,45.0012,1.2069,34824000.0,18.3889,71.4034,0.1083,47483050.0,0.1242,0.0952,7.3212,-1.7305,2016,CPHC
7,0.0,5.1924,0.0,3.5681,0.6867,0.0861,-73000.0,0.4473,0.0522,2.3752,0.8292,1.3094,-4502400.0,0.0851,10.6172,0.6132,1.0476,70.0347,0.0783,1.6243,12.3612,-0.024,0.1124,0.0,3894300.0,7.7781,-1.0649,-0.0017,2292700.0,0.0572,7.8282,0.0673,351800.0,51.8354,0.0643,1.4439,-1.0779,8.1021,0.0054,16.0156,-1040300.0,242400.0,5.4804,1.2321,0.0,7.8282,-0.6492,1.5328,148.5591,1.3094,32046350.0,150.7374,-491.6068,0.0717,42418400.0,-0.0173,0.0624,7.3582,-1.9596,2015,CPHC
8,0.0,4.6366,0.0,1.4511,0.5967,0.1167,-1067100.0,0.4446,0.0497,2.4009,0.8037,1.2569,-5657200.0,0.0814,9.837,0.0,1.0981,65.1213,0.0,1.9037,11.5956,0.0743,0.1223,0.0,5365000.0,7.0541,-1.3534,-0.0274,2838700.0,0.0,7.4151,0.0761,431150.0,51.2312,0.0629,1.6967,-1.6089,6.301,0.0045,16.069,2892900.0,237900.0,4.2935,1.2654,0.0,7.4151,-0.5724,1.89,112.4198,1.2569,29630150.0,442.1975,-27.1034,0.0721,38304150.0,-0.2553,0.0622,6.9329,-2.6463,2014,CPHC
9,0.0,9.1242,0.0,5.2294,0.702,0.0916,-738400.0,0.4616,0.0218,2.4213,0.9177,1.5174,-4282300.0,0.0369,6.1792,0.0,0.8511,103.9369,0.0,3.4857,11.2239,0.0725,0.0596,0.0,5302200.0,18.9221,-1.0284,-0.0172,3144200.0,0.0,6.788,0.0741,542900.0,53.9058,0.0282,1.6158,-2.8041,9.2573,0.0058,41.2,3108700.0,228200.0,3.9124,1.298,0.0,6.788,-0.5629,1.7968,86.0866,1.5174,27575000.0,23.7574,-44.43,0.0334,36006050.0,-0.1773,0.0243,7.2488,-2.3002,2013,CPHC
0,0.0,6.2603,0.0,29.2583,0.4318,0.0144,-7120000.0,0.3224,0.0716,0.0655,0.3423,1.1621,-3332000.0,0.2865,9.8851,1.347,-0.2347,48.7124,0.3195,-0.2289,14.3145,0.0885,0.0763,0.0,40543000.0,9.2068,-0.2064,-0.09,19616500.0,0.1448,4.2164,0.1476,18280500.0,2.5392,0.1197,0.4035,1.2979,-26.3418,0.0026,4.7573,7003000.0,57389500.0,7.4286,1.6709,0.0,4.2164,-0.4221,1.8355,12.6399,1.1621,57753500.0,-15.086,-14.0144,0.2203,138285500.0,-0.4411,0.2102,168.8353,-0.6532,2023,VIRC
1,0.0,10.3909,0.0,35.6236,0.3275,0.0162,-3396000.0,0.3315,-0.0819,0.0852,0.2564,0.9987,-2995000.0,-0.2979,0.0,0.9097,-0.0251,58.2856,0.3059,0.0265,11.5851,-0.2143,-0.0035,0.0,32563000.0,0.0,-0.1877,-0.0717,14103000.0,0.1148,2.9739,0.1744,14011500.0,2.8934,-0.1204,0.5346,2.2578,-150.966,0.0055,0.0,-10152000.0,42821500.0,8.7853,1.4699,0.0,2.9739,-0.5643,1.8974,13.1912,0.9987,50816500.0,-38.807,-17.8261,-0.2229,125740500.0,-0.2129,-0.3199,139.5584,-0.486,2022,VIRC
2,7.8974,7.2187,0.0,23.85,0.3617,0.0136,5727000.0,0.3547,-0.0146,0.0255,0.296,0.8347,-2072000.0,-0.041,0.0,0.6625,0.4949,31.4056,0.1927,-3.4942,9.6957,-0.4396,0.0072,0.0,28861000.0,75.1923,-0.1315,0.1266,9504000.0,0.0835,3.4385,0.1879,11050500.0,2.3988,-0.0169,0.4698,1.3111,7.0863,0.0066,0.0,-19882000.0,40799500.0,10.2978,1.1574,0.0,3.4385,-0.4464,2.3056,13.827,0.8347,54502500.0,-9.3197,9.6501,-0.034,132014000.0,0.3634,-0.0488,142.7256,-0.2994,2021,VIRC
3,11.6084,6.4277,0.0,22.9155,0.415,0.0218,5560000.0,0.3405,0.0123,0.0738,0.3344,1.1774,-4199000.0,0.0426,3.4449,1.0709,0.626,31.8502,0.3046,4.097,12.3798,-0.4002,0.0525,0.0,33224000.0,13.5399,-0.2693,0.0861,14173500.0,0.1201,3.5162,0.164,12792500.0,2.6777,0.0182,0.5282,1.2477,8.2066,0.0048,27.6,-25832000.0,45309000.0,8.5601,1.4727,0.0,3.5162,-0.4148,2.3227,15.087,1.1774,55922500.0,-139.1004,14.4044,0.0326,131052500.0,0.3566,0.0362,130.352,-0.6416,2020,VIRC
4,0.0,9.6513,0.0,24.4914,0.4288,0.0269,-3029000.0,0.3226,-0.008,0.0479,0.3258,1.1466,-5392000.0,-0.0279,0.0,1.3886,0.1532,48.5083,0.3755,-1.4641,13.0158,-0.0455,0.0187,0.0,30986000.0,36.9202,-0.3497,-0.0463,15933000.0,0.1739,3.698,0.1571,12526500.0,2.9914,-0.0135,0.4422,2.3187,36.4202,0.0045,0.0,-2975000.0,44673000.0,8.3873,1.6745,0.0,3.698,-0.4996,1.9645,16.0233,1.1466,57869500.0,-143.3882,-28.4124,-0.0221,119868000.0,-0.1964,-0.0236,129.1614,-0.8187,2019,VIRC
5,0.0,7.594,0.0,22.3392,0.4638,0.0327,-4504000.0,0.3188,-0.017,0.035,0.3785,1.2203,-6186000.0,-0.0544,0.0,1.0943,0.1103,41.5834,0.2841,-0.5242,12.4171,-0.0307,0.0429,0.0,27990000.0,17.0805,-0.4058,-0.0629,13247000.0,0.143,3.8515,0.1513,10995500.0,3.1851,-0.0285,0.4371,1.3967,52.1961,0.0044,0.0,-2198000.0,38873000.0,9.3467,1.684,0.0,3.8515,-0.5368,2.0096,17.215,1.2203,59033000.0,-30.8556,-19.4924,-0.0456,112405000.0,-0.2955,-0.0468,123.9808,-0.9634,2018,VIRC
6,45.5321,5.7341,0.0,21.9021,0.4066,0.0254,1456000.0,0.3264,0.1312,0.0523,0.3823,1.1169,-4406000.0,0.4912,11.5689,0.3326,0.3891,40.7816,0.0844,0.2576,11.5097,-0.0051,0.0584,0.0,26908000.0,11.8637,-0.2924,0.022,12685000.0,0.0463,3.9393,0.1851,10343000.0,3.1547,0.2303,0.5186,0.3434,12.0296,0.0035,2.9139,-340000.0,35146000.0,8.7406,1.755,0.0,3.9393,-0.4369,2.2466,16.7666,1.1169,46333500.0,-59.9953,48.4326,0.3717,98811000.0,0.0966,0.3432,117.4891,-0.6934,2017,VIRC
7,14.3457,4.1379,0.0,22.2557,0.3121,0.0252,3254000.0,0.3182,0.027,0.0546,0.2769,1.4013,-4253000.0,0.1628,3.9471,0.4533,0.5034,43.4778,0.2029,1.6503,11.3045,-0.2003,0.0947,0.0,23994000.0,8.8476,-0.2852,0.0697,11441500.0,0.0756,2.2337,0.1944,10602000.0,3.5569,0.0531,0.4871,0.4674,7.0102,0.0029,10.0968,-9350000.0,30640500.0,9.5254,1.969,0.0,2.2337,-0.668,2.0534,15.9022,1.4013,27943000.0,-16.7495,16.1727,0.0773,85623000.0,0.2182,0.099,115.8884,-0.6282,2016,VIRC
8,0.0,5.4413,0.0,24.3049,0.2674,0.0202,-1653000.0,0.3215,0.0052,0.0319,0.2123,1.5427,-3312000.0,0.0338,1.3119,0.6451,0.1124,33.2603,0.4217,1.9541,11.1176,-0.5865,0.0469,0.0,17410000.0,18.4963,-0.2245,-0.0475,11128000.0,0.1164,1.5298,0.1616,9867000.0,3.9904,0.0103,0.5323,1.1223,26.4455,0.0031,47.2,-20423000.0,27229000.0,9.764,1.9866,0.0,1.5298,-1.0307,1.8134,16.6263,1.5427,25089000.0,-26.8912,-26.5415,0.0161,82577500.0,-0.112,0.0212,89.6191,-0.582,2015,VIRC
9,0.0,10.5181,0.0,20.7405,0.2935,0.0233,-3856000.0,0.3392,-0.0112,0.0719,0.2471,1.3876,-3613000.0,-0.0633,0.0,0.5642,-0.0166,44.001,0.2988,0.1405,10.6048,-0.4203,-0.0257,0.0,16983000.0,0.0,-0.2471,-0.1007,12109500.0,0.099,1.8882,0.1586,8968500.0,3.8604,-0.0209,0.4352,1.6637,-187.2486,0.0034,0.0,-16100000.0,26548500.0,8.4634,1.8735,0.0,1.8882,-0.9904,1.7496,17.2874,1.3876,27312500.0,-10.3947,-11.8002,-0.0325,82753500.0,-0.2637,-0.0458,98.9355,-0.6276,2014,VIRC
0,0.0,165.822,0.1151,321.3875,3.4506,0.0378,-25634000.0,0.388,-0.0756,0.2229,3.0842,16.4137,-1758000.0,-0.3431,0.0,0.4937,-0.379,319.1215,3.5543,6.7849,0.7392,-0.0483,0.0235,0.0,-3646000.0,165.822,-0.0279,-0.2062,29021500.0,0.3778,0.1389,4.147,34605500.0,15143.45,-0.0456,0.7833,5.1971,-6.7298,0.0397,0.0,-6939000.0,2000.0,1.0436,0.6034,0.0,0.1389,-0.4534,0.9481,1.3456,0.0,10255000.0,-27.3145,-5.4253,1.1396,77168500.0,-0.4069,-0.0263,0.0121,-0.7597,2023,YTRA
1,0.0,0.0,0.1377,392.6732,4.2822,0.0489,-14093000.0,0.5761,-0.2402,0.3037,4.7083,10.498,-1281000.0,-0.4553,0.0,0.1246,-0.2055,576.3619,0.6604,2.0346,0.4205,-0.0413,-6.0541,0.0,11000.0,0.0,-0.0205,-0.1851,30926500.0,0.1078,0.1886,14.0069,21759500.0,1738.113,-0.0836,0.8549,6.8799,-7.1162,0.1053,0.0,-5104000.0,11500.0,0.6463,0.3482,0.0,0.1886,-0.3406,1.0002,1.205,66.9143,13831500.0,-36.2576,-4.9147,-20.9203,75302500.0,-0.226,-0.0505,0.0548,-0.3154,2022,YTRA
2,46.0831,0.0,0.1549,321.5091,6.3301,0.0576,9464000.0,0.6753,-0.9261,0.5578,7.7446,8.4644,-1001000.0,-0.8957,0.0,0.1322,0.1811,529.2742,0.4804,-0.6501,0.3009,-0.0497,0.0,0.0,8539000.0,0.0,-0.0173,0.0217,34110000.0,0.0972,0.2753,30.7718,26587500.0,788.2528,-0.1653,1.0019,2.4948,10.5134,0.0606,0.0,-6693000.0,26500.0,0.6124,0.1785,0.0,0.2753,0.1817,1.18,0.6537,36.0495,17972000.0,-31.3627,37.6661,-1.8144,97376000.0,0.1638,-0.1159,0.3495,-0.0977,2021,YTRA
