,Capital Stock Change,Beginning Cash,Assets Liabilities Change (Total),Financing cash flow,Capital expenditures,Other financial activities,Stock Based Compensation,Change in Cash,Net Aquisitions,Change in inventories,Repayment/Issuance of Debt (Net),Ending Cash,Accounts Receivable Change,Exchange Rate Adjustment,Operating Cash Flow,Non Cash Items (Other),Net Cash/Marketcap,Net Income,Dividends Paid (Common),Accounts Payable Change,Change in other assets and liabilities,Investing cash flow,"Equity Repurchase (Common, Net)",Long-Term Investments Change (Net),Issuance/Purchase of Shares,Change in payables and accrued liability,Depreciation & Amortization,Investments Change (Net),Other investing activities,Other operating activities,year,ticker,Short Term Investments Change (Net),Change in intangibles (net),Dividends Paid (Total),Income tax paid,Dividends Paid (Preffered),"Equity Repurchase (Preffered, Net)",Discontinued Operations and Adjustments
2,8602000.0,471000.0,20091000.0,4145000.0,-113000.0,-105000.0,2527000.0,9441000.0,0.0,-3767000.0,-4352000.0,9912000.0,-918000.0,,5409000.0,5654000.0,0.0061,-21568000.0,0.0,17715000.0,-974000.0,-113000.0,8602000.0,,8602000.0,7337000.0,1232000.0,,,0.0,2020,POL,,,0.0,698000.0,,,
3,0.0,1525700.0,2874600.0,2772700.0,-2200.0,-359500.0,-106900.0,1082600.0,0.0,1066600.0,3132200.0,2608300.0,362300.0,,-1687900.0,160100.0,0.006,-5603100.0,0.0,451700.0,-129400.0,-2200.0,0.0,,0.0,1821600.0,880500.0,,,0.0,2019,POL,,,0.0,-698300.0,,,
4,0.0,0.0,0.0,-713800.0,0.0,0.0,0.0,-271700.0,0.0,481700.0,0.0,0.0,271800.0,,442100.0,0.0,0.006,2005400.0,0.0,0.0,-1701700.0,0.0,0.0,,0.0,-654700.0,39600.0,,,0.0,2018,POL,,,-713800.0,0.0,,,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2017,POL,,,0.0,0.0,,,
0,0.0,6276100.0,-2465800.0,-586700.0,-8800.0,13602200.0,573900.0,-4901900.0,0.0,-879500.0,-586700.0,1374200.0,-187000.0,474500.0,-5367700.0,13628000.0,-0.3839,-17101700.0,0.0,-37100.0,-1311300.0,-8800.0,0.0,,0.0,35300.0,571800.0,,0.0,,2022,NVFY,,,,-86200.0,,,
1,2761000.0,8744800.0,-1634900.0,2761000.0,-110500.0,231100.0,130100.0,-2468700.0,-44300.0,-803000.0,2028900.0,6276100.0,415700.0,-292500.0,-4782400.0,15968500.0,-0.537,-19962500.0,0.0,-385400.0,-1103700.0,-154800.0,2761000.0,,2761000.0,129000.0,846500.0,,-44300.0,,2021,NVFY,,,,112600.0,,,
2,0.0,8885400.0,-802400.0,466100.0,672800.0,23849100.0,157400.0,-140600.0,1037800.0,-27096300.0,466100.0,8744800.0,-126000.0,795800.0,-2075300.0,24057700.0,-0.6288,-26078300.0,0.0,325900.0,26785000.0,672800.0,0.0,,0.0,24400.0,747800.0,,0.0,,2020,NVFY,,,,-715400.0,,,
3,-616200.0,890400.0,15505200.0,-6864400.0,-25900.0,4569500.0,369200.0,7995000.0,0.0,-26959300.0,-6248200.0,8885400.0,66423300.0,0.0,14885300.0,7470000.0,-0.4513,-8600700.0,0.0,-3728000.0,-18747700.0,-25900.0,-616200.0,,-616200.0,-498500.0,510800.0,,0.0,,2019,NVFY,,,,-984600.0,,,
4,31500.0,5722700.0,-13459200.0,2077500.0,-27500.0,1397300.0,1194800.0,-4832300.0,0.0,3400.0,2046000.0,890400.0,-13753400.0,0.0,-6882300.0,1239500.0,0.3031,5299600.0,0.0,2511400.0,-1343500.0,-27500.0,31500.0,,31500.0,-28600.0,37700.0,,0.0,,2018,NVFY,,,,-848500.0,,,
5,0.0,2587700.0,-9259000.0,-3775700.0,-26800.0,2481500.0,2176000.0,3135000.0,0.0,-3593400.0,-3775700.0,5722700.0,-12209300.0,0.0,-1312500.0,2657000.0,-0.0212,3764600.0,0.0,-734200.0,4611900.0,8223200.0,0.0,,0.0,81700.0,1524900.0,,8250000.0,,2017,NVFY,,,,2584300.0,,,
6,3093900.0,988000.0,-11871200.0,1925700.0,-13500.0,-1638700.0,1637400.0,1599700.0,13111900.0,-266800.0,470500.0,2587700.0,-2022200.0,-2800.0,-6421500.0,5138500.0,0.0775,-292000.0,0.0,-3856300.0,-4985400.0,6098400.0,3093900.0,,3093900.0,-710300.0,603200.0,,-7000000.0,,2016,NVFY,,,,-30100.0,,,
7,3645000.0,1244300.0,-11240500.0,6452100.0,-284300.0,1830300.0,1377300.0,-256300.0,-2189400.0,-1193600.0,976700.0,988000.0,-8782300.0,-5400.0,-4229300.0,3093900.0,0.1154,3404400.0,0.0,-533500.0,-551300.0,-2473700.0,3645000.0,,3645000.0,-295400.0,512900.0,,0.0,,2015,NVFY,,,,115600.0,,,
8,8587800.0,2323300.0,-14396300.0,9510400.0,-4137700.0,750000.0,663300.0,-1079000.0,0.0,-266000.0,172500.0,1244300.0,-15066100.0,4100.0,-6455700.0,-3123300.0,0.057,8554600.0,0.0,3508800.0,-4348900.0,-4137700.0,8587800.0,,8587800.0,998200.0,2509300.0,,0.0,,2014,NVFY,,,,777800.0,,,
9,1021600.0,3150500.0,-6726000.0,3078400.0,-818000.0,1200000.0,581600.0,-827200.0,-3158000.0,-53000.0,856800.0,2323300.0,-3155900.0,27600.0,42800.0,576400.0,0.0503,4867500.0,0.0,-3008900.0,-718300.0,-3976000.0,1021600.0,,1021600.0,-181900.0,1324900.0,,0.0,,2013,NVFY,,,,392100.0,,,
0,0.0,393000.0,-2075000.0,12625000.0,-41000.0,13391000.0,0.0,7744000.0,,-564000.0,-766000.0,8137000.0,39000.0,,-4840000.0,-1134000.0,0.0,-2201000.0,0.0,,-1550000.0,-41000.0,0.0,,0.0,,570000.0,,,,2022,JFBR,,0.0,,,,,
1,1250000.0,291000.0,-486000.0,5695000.0,-2000.0,0.0,60000.0,102000.0,,-449000.0,4445000.0,393000.0,-282000.0,,-863000.0,639000.0,0.0,-1540000.0,0.0,,245000.0,-4730000.0,1250000.0,,1250000.0,,524000.0,,,,2021,JFBR,,-4728000.0,,,,,
0,-115700.0,7372900.0,-4045800.0,3626700.0,-24600.0,7600.0,60000.0,-5002300.0,-115700.0,-436200.0,3734900.0,2370600.0,94800.0,6800.0,-8872700.0,11795400.0,0.0036,-16832100.0,0.0,-50400.0,-3546700.0,236900.0,-115700.0,261500.0,-115700.0,-50400.0,209800.0,261500.0,7600.0,0.0,2022,JZXN,0.0,0.0,0.0,-107300.0,,,
1,12848200.0,764500.0,-6708200.0,12848200.0,-306600.0,1023500.0,0.0,6608400.0,0.0,-103900.0,-145000.0,7372900.0,1101100.0,56700.0,-4811100.0,1063800.0,-0.0089,778000.0,0.0,-47800.0,-7680800.0,-1485300.0,12848200.0,0.0,12848200.0,-47800.0,55200.0,-1175700.0,0.0,0.0,2021,JZXN,-1175700.0,-3000.0,0.0,23300.0,,,
2,9000.0,442200.0,-4007100.0,-164100.0,-26800.0,-173100.0,0.0,322300.0,0.0,73000.0,0.0,764500.0,-450700.0,-2700.0,515300.0,1078700.0,-0.0024,3423500.0,0.0,81500.0,-5186000.0,-26300.0,9000.0,0.0,9000.0,81500.0,20200.0,0.0,500.0,0.0,2020,JZXN,0.0,0.0,0.0,1475000.0,,,
3,224900.0,1154400.0,-4427500.0,386100.0,-7100.0,161200.0,0.0,-712200.0,0.0,105000.0,0.0,442200.0,-324400.0,-5300.0,-1082900.0,129800.0,-0.0024,3206300.0,0.0,1400.0,-5201800.0,-10200.0,224900.0,0.0,224900.0,1400.0,8600.0,0.0,12900.0,0.0,2019,JZXN,0.0,-16000.0,0.0,992300.0,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,JZXN,0.0,0.0,0.0,0.0,,,
5,575300.0,0.0,0.0,575300.0,0.0,598700.0,0.0,620800.0,0.0,-172000.0,0.0,0.0,-5232100.0,0.0,78600.0,0.0,-0.0024,0.0,0.0,0.0,3921300.0,54400.0,0.0,0.0,0.0,11000.0,3100.0,0.0,116100.0,0.0,2018,JZXN,0.0,0.0,0.0,0.0,,,
6,0.0,0.0,-4427000.0,225000.0,-7100.0,0.0,0.0,-4070700.0,0.0,0.0,0.0,0.0,0.0,0.0,-4288600.0,0.0,0.0,0.0,0.0,0.0,0.0,-7100.0,0.0,0.0,225000.0,0.0,8600.0,0.0,0.0,129800.0,2019,JZXN,0.0,0.0,0.0,0.0,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,JZXN,0.0,0.0,0.0,0.0,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JZXN,0.0,0.0,0.0,0.0,,,
0,0.0,42004000.0,-38575000.0,73108000.0,-6516000.0,-14935000.0,21324000.0,-36670000.0,0.0,-31825000.0,88043000.0,5334000.0,-8837000.0,-1055000.0,-98031000.0,109145000.0,0.323,-178799000.0,0.0,12090000.0,-9294000.0,-10692000.0,0.0,,0.0,0.0,10198000.0,,0.0,0.0,2022,FXLV,,-4176000.0,0.0,-709000.0,,,
1,277753000.0,28967000.0,-37942000.0,85378000.0,-3454000.0,-1012000.0,88231000.0,13037000.0,-28728000.0,-6140000.0,-191363000.0,42004000.0,-20367000.0,1054000.0,-38024000.0,156104000.0,0.3254,-193465000.0,0.0,16252000.0,-28845000.0,-35371000.0,277753000.0,,277753000.0,13527000.0,37279000.0,,-1012000.0,0.0,2021,FXLV,,-3189000.0,0.0,1158000.0,,,
2,-174720000.0,8267000.0,-23997000.0,42552000.0,-467000.0,-9369000.0,0.0,20700000.0,0.0,991000.0,226641000.0,28967000.0,-2581000.0,-493000.0,-19822000.0,25501000.0,0.5,-25289000.0,0.0,64000.0,-19914000.0,-1537000.0,-174720000.0,,-174720000.0,64000.0,3963000.0,,-5150000.0,0.0,2020,FXLV,,-1070000.0,0.0,-2557000.0,,,
3,107548000.0,0.0,0.0,-4198000.0,0.0,-27641000.0,0.0,3302000.0,0.0,-3040000.0,40310000.0,0.0,-7135000.0,0.0,8328000.0,0.0,0.5,-12602000.0,0.0,0.0,-4871000.0,-1143000.0,0.0,,0.0,9946000.0,1542000.0,,-50201000.0,0.0,2019,FXLV,,0.0,-101855000.0,0.0,,,
4,0.0,0.0,0.0,-12543000.0,0.0,-11180000.0,0.0,-3878000.0,0.0,410000.0,0.0,0.0,-3987000.0,0.0,9446000.0,0.0,0.5,12792000.0,0.0,0.0,-2540000.0,-943000.0,0.0,,0.0,-3588000.0,836000.0,,-12543000.0,0.0,2018,FXLV,,0.0,0.0,0.0,,,
5,0.0,0.0,0.0,-6748000.0,0.0,-5994000.0,0.0,5398000.0,0.0,-2613000.0,0.0,0.0,-249000.0,0.0,12611000.0,0.0,0.5,58000.0,0.0,0.0,9981000.0,-662000.0,0.0,,0.0,3643000.0,380000.0,,-6748000.0,0.0,2017,FXLV,,0.0,0.0,0.0,,,
0,17478400.0,6508100.0,-4993200.0,11488100.0,-3848600.0,2183600.0,147000.0,-2572300.0,,6311300.0,-5990200.0,3935700.0,745300.0,,-6305000.0,2183600.0,-0.0503,-4815800.0,0.0,161000.0,-12210700.0,-7755400.0,17478400.0,,17478400.0,161000.0,1320400.0,,-3250000.0,0.0,2020,LMPX,,-656800.0,,,,,
1,9816900.0,424200.0,-2129000.0,10221000.0,-100800.0,987100.0,111600.0,6083900.0,,-194500.0,-583000.0,6508100.0,232900.0,,-3981800.0,352000.0,-0.0136,-4029900.0,0.0,-821600.0,-1345900.0,-155300.0,9816900.0,,9816900.0,-821600.0,1825100.0,,0.0,0.0,2019,LMPX,,-54500.0,,,,,
2,13256500.0,217400.0,-8121100.0,14116900.0,-392700.0,-987100.0,455600.0,206800.0,,-8500800.0,1847500.0,424200.0,-201100.0,,-13472100.0,455600.0,0.0231,-6490300.0,0.0,334500.0,246400.0,-438000.0,13256500.0,,13256500.0,334500.0,683600.0,,0.0,0.0,2018,LMPX,,-45300.0,,,,,
3,0.0,0.0,0.0,4728800.0,0.0,3637300.0,0.0,-103500.0,,-3680600.0,1091500.0,0.0,-85900.0,,-4617300.0,0.0,0.0231,-1423700.0,0.0,0.0,-37900.0,-215000.0,0.0,,0.0,581400.0,29300.0,,3637300.0,0.0,2017,LMPX,,0.0,,,,,
0,4044000.0,760000.0,-5575000.0,6963000.0,-3329000.0,0.0,388000.0,-18000.0,0.0,-1819000.0,2919000.0,742000.0,597000.0,,-3652000.0,-2042000.0,2.7849,-6963000.0,0.0,-25000.0,-4328000.0,-3329000.0,4044000.0,,4044000.0,0.0,10928000.0,,0.0,0.0,2021,UFAB,,,0.0,,,,
1,0.0,650000.0,-3043000.0,3016000.0,-1536000.0,0.0,115000.0,110000.0,0.0,1096000.0,3016000.0,760000.0,202000.0,,-1370000.0,109000.0,0.9221,-5710000.0,0.0,1236000.0,-5577000.0,-1536000.0,0.0,,0.0,-830000.0,7274000.0,,0.0,2117000.0,2020,UFAB,,,0.0,,,,
2,0.0,1410000.0,5660000.0,-10141000.0,-2640000.0,0.0,130000.0,-760000.0,0.0,2584000.0,-9651000.0,650000.0,5888000.0,,12021000.0,1629000.0,1.2408,-9068000.0,-490000.0,-1104000.0,-570000.0,-2640000.0,0.0,,0.0,-1138000.0,13800000.0,,0.0,0.0,2019,UFAB,,,-490000.0,,,,
3,38000.0,1431000.0,-1272000.0,-4962000.0,-4489000.0,0.0,131000.0,-21000.0,0.0,45000.0,862000.0,1410000.0,-3641000.0,,9430000.0,226000.0,1.3222,3699000.0,-5862000.0,1008000.0,1212000.0,-4489000.0,38000.0,,38000.0,104000.0,6777000.0,,0.0,0.0,2018,UFAB,,,-5862000.0,,,,
4,37000.0,706000.0,-3708000.0,-2995000.0,-4088000.0,0.0,150000.0,725000.0,0.0,402000.0,2818000.0,1431000.0,-444000.0,,7808000.0,-1440000.0,0.6908,6487000.0,-5850000.0,-1706000.0,-1766000.0,-4088000.0,37000.0,,37000.0,-194000.0,6469000.0,,0.0,0.0,2017,UFAB,,,-5850000.0,,,,
5,116000.0,726900.0,-3234300.0,14210000.0,-1174600.0,0.0,166500.0,-21400.0,-20818000.0,339800.0,19905900.0,705500.0,-3987300.0,,7761300.0,-1317800.0,0.3556,6684100.0,-5811900.0,1329600.0,-1291700.0,-21992600.0,116000.0,,116000.0,375300.0,5629200.0,,0.0,0.0,2016,UFAB,,,-5811900.0,,,,
6,22618200.0,756000.0,-4188800.0,10329200.0,-3491700.0,-755000.0,205800.0,-29100.0,-11947400.0,-2981800.0,-8656300.0,726900.0,-694900.0,,5080800.0,67700.0,0.2999,5028900.0,-2877700.0,-158200.0,6000.0,-15439100.0,22618200.0,,22618200.0,-360000.0,4173100.0,,0.0,0.0,2015,UFAB,,,-2877700.0,,,,
7,-575800.0,891800.0,-524800.0,-1252900.0,-3867800.0,-168600.0,34300.0,-135800.0,-2143200.0,-1798100.0,-508500.0,756000.0,-1820400.0,,7128100.0,-650400.0,0.6293,4464800.0,0.0,1893700.0,914000.0,-6011000.0,-575800.0,,-575800.0,285900.0,3838500.0,,0.0,0.0,2014,UFAB,,,0.0,,,,
8,4044000.0,0.0,0.0,6963000.0,0.0,-5306000.0,0.0,-18000.0,0.0,-1819000.0,7119000.0,0.0,597000.0,,-3652000.0,0.0,0.8898,-6963000.0,0.0,0.0,65000.0,-3329000.0,0.0,,0.0,-25000.0,5599000.0,,-4200000.0,0.0,2021,UFAB,,,0.0,,,,
9,0.0,0.0,0.0,3016000.0,0.0,1837000.0,0.0,110000.0,0.0,1096000.0,3016000.0,0.0,202000.0,,-1370000.0,0.0,1.2538,-5710000.0,0.0,0.0,-6286000.0,-1536000.0,0.0,,0.0,1236000.0,7085000.0,,0.0,0.0,2020,UFAB,,,0.0,,,,
10,0.0,0.0,0.0,-10141000.0,0.0,9698000.0,0.0,-760000.0,0.0,2584000.0,-9651000.0,0.0,5888000.0,,12021000.0,0.0,1.1771,-9068000.0,0.0,0.0,-1702000.0,-2640000.0,0.0,,0.0,-1104000.0,6863000.0,,0.0,0.0,2019,UFAB,,,-490000.0,,,,
11,38000.0,0.0,0.0,-4962100.0,0.0,664400.0,0.0,-21300.0,0.0,44600.0,861800.0,0.0,-3640800.0,,9430300.0,0.0,0.6908,3698600.0,0.0,0.0,920900.0,-4489600.0,0.0,,0.0,1008400.0,6630100.0,,0.0,0.0,2018,UFAB,,,-5861800.0,,,,
12,37000.0,0.0,0.0,-2995200.0,0.0,262400.0,0.0,725400.0,0.0,401500.0,2818400.0,0.0,-443800.0,,7808900.0,0.0,0.3556,6486700.0,0.0,0.0,-3318500.0,-4088300.0,0.0,,0.0,-1705700.0,6320000.0,,0.0,0.0,2017,UFAB,,,-5850500.0,,,,
13,116000.0,0.0,0.0,14210000.0,0.0,-24600.0,0.0,-21400.0,-21030800.0,339800.0,19905900.0,0.0,-3987300.0,,7761300.0,0.0,0.3035,6684100.0,0.0,0.0,-2457300.0,-21992600.0,0.0,,0.0,1329600.0,5501700.0,,212800.0,0.0,2016,UFAB,,,-5811900.0,,,,
0,1872100.0,8768200.0,-1828100.0,2879000.0,-23000.0,6461400.0,720400.0,-6033700.0,0.0,-3633100.0,2455900.0,2734500.0,19900.0,,-8736400.0,-755400.0,0.1543,-16575300.0,0.0,,444400.0,-176300.0,1872100.0,,1872100.0,1340700.0,10422500.0,,-152600.0,0.0,2022,AUVI,,-700.0,-1449000.0,0.0,-1449000.0,,
1,19273500.0,11757900.0,-2719000.0,18597600.0,-14700.0,1669100.0,1549800.0,-2989800.0,-14560200.0,-166100.0,-72200.0,8768200.0,73200.0,,-6998000.0,1529100.0,-0.3281,-7390400.0,0.0,,-2090800.0,-14589400.0,19273500.0,,19273500.0,-361600.0,1582300.0,,0.0,0.0,2021,AUVI,,-14400.0,-603800.0,-173700.0,-603800.0,,
2,11309500.0,1029900.0,1956400.0,11603900.0,-96100.0,4200.0,687500.0,10728000.0,-122600.0,-56700.0,290100.0,11757900.0,1944800.0,,-657200.0,737500.0,-0.4322,-3368800.0,0.0,,-709100.0,-218600.0,11309500.0,,11309500.0,710600.0,17600.0,,0.0,0.0,2020,AUVI,,-122600.0,0.0,66900.0,0.0,,
3,0.0,793800.0,-369300.0,-521100.0,-13000.0,-432000.0,85000.0,236200.0,0.0,12600.0,-89100.0,1029900.0,-250500.0,,770300.0,-1435400.0,-0.0081,2566800.0,0.0,,144100.0,-13000.0,0.0,,0.0,-382300.0,8100.0,,0.0,0.0,2019,AUVI,,0.0,0.0,106900.0,0.0,,
4,0.0,0.0,0.0,142800.0,0.0,68300.0,0.0,667500.0,0.0,-47500.0,142800.0,0.0,-855600.0,,528600.0,0.0,-0.0081,720200.0,0.0,,428000.0,-3900.0,0.0,,0.0,208900.0,6300.0,,0.0,0.0,2018,AUVI,,0.0,0.0,0.0,0.0,,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2017,AUVI,,0.0,0.0,0.0,0.0,,
0,19347500.0,528400.0,4350400.0,18639200.0,-5500.0,-2924700.0,602000.0,754900.0,-7247300.0,471800.0,2216500.0,1283300.0,-475000.0,,-10570900.0,-1150100.0,0.2307,-38043400.0,0.0,919100.0,457500.0,-7313400.0,19347500.0,,19347500.0,2977000.0,24272100.0,,-60500.0,0.0,2022,DBGI,,,,,,0.0,
1,11768100.0,576000.0,381000.0,20181800.0,-43200.0,-793200.0,4800300.0,-47600.0,-5936800.0,-911300.0,9206900.0,528400.0,150300.0,,-14218400.0,11755600.0,0.7961,-32358000.0,0.0,456700.0,-610300.0,-6011100.0,11768100.0,,11768100.0,1295600.0,6003000.0,,-31100.0,0.0,2021,DBGI,,,,,,0.0,
2,738700.0,40500.0,6252800.0,2392200.0,-900.0,-2370700.0,144800.0,535500.0,106900.0,3202400.0,4024200.0,576000.0,1900.0,,-2061600.0,783700.0,4.2052,-10728300.0,0.0,673300.0,1950000.0,204900.0,0.0,,738700.0,425200.0,1630200.0,,98800.0,0.0,2020,DBGI,,,,,,738700.0,
3,2117000.0,0.0,0.0,3318700.0,0.0,322400.0,0.0,-544000.0,0.0,146700.0,1201700.0,0.0,0.0,,-3869400.0,0.0,4.2052,-5654000.0,0.0,0.0,-144800.0,6600.0,0.0,,0.0,610200.0,48900.0,,14500.0,0.0,2019,DBGI,,,,,,0.0,
4,3076600.0,0.0,0.0,4368400.0,0.0,390400.0,0.0,237600.0,0.0,-216700.0,1291800.0,0.0,0.0,,-4168700.0,0.0,4.2052,-4725500.0,0.0,0.0,144200.0,37900.0,0.0,,0.0,122600.0,26300.0,,149100.0,0.0,2018,DBGI,,,,,,0.0,
5,1717400.0,0.0,0.0,3659600.0,0.0,322200.0,0.0,167900.0,0.0,-158600.0,1942200.0,0.0,12300.0,,-3456300.0,0.0,4.2052,0.0,0.0,0.0,-56500.0,-35500.0,0.0,,0.0,-378700.0,20600.0,,-12400.0,0.0,2017,DBGI,,,,,,0.0,
0,20069600.0,17600.0,-1764100.0,17435600.0,-10268300.0,2029000.0,1030500.0,339100.0,-10247400.0,-2292800.0,-2634000.0,356800.0,613100.0,,-6828100.0,1028500.0,0.8895,-7143200.0,0.0,,-34300.0,-10268300.0,20069600.0,,20069600.0,-50000.0,1050500.0,,0.0,,2022,AREB,,,,,,,
1,772500.0,60900.0,508800.0,804600.0,0.0,4738700.0,3476600.0,-43300.0,0.0,137000.0,32000.0,17600.0,75300.0,,-847800.0,3476600.0,0.5792,-6098900.0,0.0,,-8000.0,0.0,772500.0,,772500.0,304400.0,1265800.0,,0.0,,2021,AREB,,,,,,,
2,0.0,131700.0,448800.0,1903900.0,0.0,3495900.0,2786900.0,-70800.0,0.0,74600.0,1903900.0,60900.0,54900.0,,-1974600.0,2786900.0,0.7847,-5981100.0,0.0,,254200.0,0.0,0.0,,0.0,65100.0,770700.0,,0.0,,2020,AREB,,,,,,,
3,3500.0,19600.0,-139900.0,2290600.0,0.0,5501300.0,3486500.0,112000.0,0.0,-128600.0,2287100.0,131700.0,-229200.0,,-2178600.0,3486500.0,0.0048,-7602100.0,0.0,,-425500.0,0.0,3500.0,,3500.0,643400.0,2076800.0,,0.0,,2019,AREB,,,,,,,
4,330000.0,70800.0,110600.0,1385000.0,0.0,392900.0,345000.0,-51200.0,0.0,-218200.0,1055000.0,19600.0,-700.0,,-1436200.0,345000.0,0.001,-2001700.0,0.0,,9300.0,0.0,330000.0,,330000.0,320200.0,109900.0,,0.0,,2018,AREB,,,,,,,
5,0.0,0.0,-161800.0,1639100.0,-18000.0,1500500.0,1400000.0,70800.0,0.0,-327800.0,1639000.0,70800.0,0.0,,-1543500.0,1380000.0,0.0014,-2942800.0,0.0,,-46800.0,-24800.0,0.0,,0.0,212800.0,181100.0,,500.0,,2017,AREB,,,,,,,
6,583000.0,0.0,0.0,1293100.0,0.0,0.0,0.0,-90600.0,0.0,-222900.0,710100.0,0.0,0.0,,-1340600.0,0.0,0.0014,-1363500.0,0.0,,24300.0,-43100.0,0.0,,0.0,163800.0,57700.0,,0.0,,2016,AREB,,,,,,,
0,11479700.0,911200.0,-5070700.0,20920200.0,-105700.0,2468200.0,1504500.0,4669200.0,732700.0,3541200.0,6972400.0,5580400.0,-443300.0,,-16719400.0,28731400.0,469.5171,-47446100.0,0.0,-25800.0,5462400.0,468400.0,11479700.0,,11479700.0,-13605200.0,7066000.0,,-158600.0,,2022,OCTO,,,,,,,
1,0.0,176800.0,237600.0,4637400.0,294200.0,5020200.0,0.0,734400.0,0.0,3500.0,-382800.0,911200.0,-30900.0,,-197200.0,-475400.0,-6.5842,-100100.0,0.0,132700.0,-74500.0,-3705800.0,0.0,,0.0,206800.0,140800.0,,-4000000.0,,2021,OCTO,,,,,,,
0,8744900.0,665000.0,3977700.0,5821200.0,0.0,0.0,783600.0,-462900.0,0.0,4413100.0,-2923700.0,202100.0,-1368600.0,81300.0,-6365400.0,45160200.0,1.0501,-71153700.0,0.0,,1364700.0,0.0,8744900.0,,8744900.0,-431400.0,15650400.0,,0.0,,2023,CNXA,,0.0,0.0,,,,
1,0.0,916000.0,-254200.0,13734300.0,0.0,-800300.0,34483900.0,-250900.0,125700.0,-4186500.0,14534500.0,665000.0,-268900.0,-200.0,-12366700.0,31467300.0,0.257,-51773700.0,0.0,,-3861000.0,-1618300.0,0.0,,0.0,8062200.0,8193800.0,,-1744000.0,,2022,CNXA,,0.0,0.0,,,,
2,0.0,79800.0,-814700.0,5420000.0,0.0,0.0,869300.0,848900.0,0.0,-2764800.0,5420000.0,928800.0,-760100.0,-23600.0,-4517500.0,14512800.0,-0.0674,-18594800.0,0.0,,129000.0,-30000.0,0.0,,0.0,2581100.0,379200.0,,0.0,,2021,CNXA,,-30000.0,0.0,,,,
3,0.0,2000.0,-647000.0,4217800.0,0.0,0.0,3741700.0,77900.0,0.0,-919600.0,4550000.0,79800.0,0.0,-5000.0,-4208300.0,4100600.0,-0.0409,-9227700.0,-332200.0,,-1087900.0,73400.0,0.0,,0.0,1360600.0,1565800.0,,73400.0,,2020,CNXA,,0.0,-332200.0,,,,
4,0.0,20800.0,-2100.0,9000.0,0.0,0.0,0.0,-18800.0,0.0,0.0,9000.0,2000.0,0.0,0.0,-27800.0,0.0,0.0,-28300.0,0.0,,0.0,0.0,0.0,,0.0,-2100.0,2600.0,,0.0,,2019,CNXA,,0.0,0.0,,,,
5,18700.0,16000.0,-3800.0,18700.0,0.0,0.0,0.0,4800.0,0.0,0.0,0.0,20800.0,0.0,0.0,-9100.0,0.0,-0.0409,-7800.0,0.0,,0.0,-4800.0,18700.0,,18700.0,-3800.0,2500.0,,0.0,,2018,CNXA,,-4800.0,0.0,,,,
6,4400.0,5100.0,5200.0,4600.0,-3000.0,0.0,0.0,10900.0,0.0,0.0,200.0,16000.0,0.0,0.0,9300.0,0.0,-0.0409,3800.0,0.0,,-600.0,-3000.0,4400.0,,4400.0,5900.0,300.0,,0.0,,2017,CNXA,,0.0,0.0,,,,
0,248385900.0,249400.0,-8155000.0,353139400.0,-182800.0,-11580000.0,43366100.0,187362800.0,-90761200.0,-522200.0,116333400.0,187612200.0,185700.0,,-47132600.0,591641100.0,-1.4,-708066000.0,0.0,2446300.0,-25789300.0,-118644000.0,248385900.0,-27700000.0,248385900.0,15524500.0,77395300.0,-27700000.0,-1000000.0,,2021,BBIG,,,0.0,,,,0.0
1,250000.0,412700.0,1571900.0,3924100.0,-1829000.0,-453500.0,3241600.0,-163400.0,180500.0,-48800.0,4127500.0,249400.0,121500.0,,-2438900.0,8193700.0,0.68,-10325800.0,0.0,1350300.0,1300.0,-1648500.0,250000.0,0.0,250000.0,147500.0,4318300.0,0.0,250000.0,,2020,BBIG,,,-296400.0,,,,-178500.0
2,5315200.0,557300.0,-1572800.0,5685500.0,-141400.0,-99400.0,3386500.0,1495500.0,-772600.0,59300.0,469800.0,2052700.0,600.0,,-2776000.0,3338700.0,0.2469,-5330100.0,0.0,-1408200.0,-861400.0,-1414000.0,5315200.0,-500000.0,5315200.0,636900.0,788200.0,-500000.0,0.0,,2018,BBIG,,,0.0,,,,0.0
