,Beginning Cash,Assets Liabilities Change (Total),Other investing activities,Dividends Paid (Common),Accounts Payable Change,Non Cash Items (Other),Change in payables and accrued liability,Operating Cash Flow,Investments Change (Net),Capital Stock Change,Net Cash/Marketcap,Investing cash flow,Other financial activities,Dividends Paid (Total),Issuance/Purchase of Shares,Depreciation & Amortization,Financing cash flow,Long-Term Investments Change (Net),Capital expenditures,Change in Cash,Change in other assets and liabilities,Stock Based Compensation,Ending Cash,Accounts Receivable Change,Repayment/Issuance of Debt (Net),"Equity Repurchase (Common, Net)",Exchange Rate Adjustment,Net Income,Net Aquisitions,Short Term Investments Change (Net),year,ticker,Change in inventories,"Equity Repurchase (Preffered, Net)",Other operating activities,Income tax paid,Change in intangibles (net),Dividends Paid (Preffered),Discontinued Operations and Adjustments
7,225797000.0,1209000.0,-18753000.0,-1544000.0,,-107305000.0,,-111506000.0,,431000.0,-0.4425,0.0,-17209000.0,-1544000.0,431000.0,-10000.0,-18322000.0,,0.0,-129828000.0,951000.0,1181000.0,95969000.0,1173000.0,0.0,431000.0,,-5400000.0,,,2016,CSWC,,,,-915000.0,,,
8,88163000.0,-2096000.0,0.0,-3083000.0,,142883000.0,,194284000.0,,803000.0,-0.8553,0.0,-54370000.0,-3083000.0,803000.0,55000.0,-56650000.0,,0.0,137634000.0,-2031000.0,1027000.0,225797000.0,-137000.0,0.0,803000.0,,53442000.0,,,2015,CSWC,,,,72000.0,,,
9,81767000.0,745000.0,0.0,0.0,,-104365000.0,,8413000.0,,4820000.0,0.0,0.0,-6837000.0,0.0,4820000.0,23000.0,-2017000.0,,0.0,6396000.0,-640000.0,-632000.0,88163000.0,1552000.0,0.0,4820000.0,,112010000.0,,,2014,CSWC,,,,-167000.0,,,
0,1627807000.0,-12448000.0,-1532378000.0,-24527000.0,,23681000.0,,123233000.0,260493000.0,-124249000.0,-0.419,-1273380000.0,342360000.0,-24527000.0,-124249000.0,19467000.0,207695000.0,260493000.0,-1495000.0,-942452000.0,-17616000.0,7338000.0,685355000.0,5168000.0,14111000.0,-124249000.0,,92533000.0,0.0,0.0,2022,BHLB,,,0.0,,,,
1,1557875000.0,19358000.0,1332605000.0,-24553000.0,,-47586000.0,,105477000.0,-377631100.0,-68295000.0,-1.0899,600554000.0,-81192000.0,-24553000.0,-68295000.0,15041000.0,-636099000.0,-380511100.0,-354420000.0,69932000.0,12721000.0,4170000.0,1627807000.0,6637000.0,-462059000.0,-68295000.0,,118664000.0,-352814000.0,2880000.0,2021,BHLB,,,18282000.0,,,,
2,579829000.0,-40868000.0,1092993000.0,-36564000.0,,233883000.0,,227641000.0,-444682000.0,191000.0,-0.7523,641103000.0,402046000.0,-36564000.0,191000.0,567643100.0,109302000.0,-460979000.0,-7208000.0,978046000.0,-36601000.0,4727000.0,1557875000.0,-4267000.0,-256371000.0,191000.0,,-533017000.0,0.0,16297000.0,2020,BHLB,,,-31247000.0,,,,
3,183189000.0,-10486000.0,778092000.0,-45107000.0,,37226000.0,,111525000.0,324281000.0,-52558000.0,0.1299,1202582000.0,23996000.0,-45107000.0,-52558000.0,10753000.0,-917467000.0,64461000.0,-10565000.0,396640000.0,-5349000.0,4812000.0,579829000.0,-5137000.0,-843797900.0,-52558000.0,,97450000.0,110774000.0,259820000.0,2019,BHLB,,,-23418000.0,,,,
4,248763000.0,-4772000.0,-799799000.0,-40884000.0,,91829000.0,,222254000.0,-52369000.0,326000.0,0.1192,-861517000.0,233704000.0,-40884000.0,326000.0,-1169000.0,573689000.0,-65935000.0,-9349000.0,-65574000.0,-6232000.0,4759000.0,183189000.0,1460000.0,380543000.0,326000.0,,105765000.0,0.0,13566000.0,2018,BHLB,,,30601000.0,,,,
5,113075000.0,20738000.0,-482130000.0,-33241000.0,,3279000.0,,78091000.0,-164128000.0,153314000.0,0.1126,-282903000.0,416850000.0,-33241000.0,153314000.0,4958000.0,340500000.0,-188075000.0,-11256000.0,135688000.0,10227000.0,5102000.0,248763000.0,10511000.0,-196422900.0,153314000.0,,49116000.0,374611000.0,23947000.0,2017,BHLB,,,0.0,,,,
6,103562000.0,4581000.0,-332574000.0,-24916000.0,,20044000.0,,98142000.0,182034000.0,3712000.0,0.093,-207595000.0,140730000.0,-24916000.0,3712000.0,14847000.0,118966000.0,-6492000.0,-8875000.0,9513000.0,-604000.0,4621000.0,113075000.0,5185000.0,-560500.0,3712000.0,,58670000.0,-48180000.0,188526000.0,2016,BHLB,,,0.0,,,,
7,71754000.0,-2110000.0,-397398000.0,-21903000.0,,22359000.0,,86288000.0,-126339000.0,-311000.0,0.09,-454492000.0,475990000.0,-21903000.0,-311000.0,16521000.0,400012000.0,-126339000.0,-5079000.0,31808000.0,1102000.0,4686000.0,103562000.0,-3212000.0,-53764700.0,-311000.0,,49518000.0,74324000.0,0.0,2015,BHLB,,,0.0,,,,
8,75539000.0,-5277000.0,-477062000.0,-18075000.0,,17075000.0,,55823000.0,-309521900.0,-1403000.0,0.0982,-369304000.0,340958000.0,-18075000.0,-1403000.0,10281000.0,309696000.0,-309521900.0,-6136000.0,-3785000.0,-1624000.0,3839000.0,71754000.0,-3653000.0,-11784200.0,-1403000.0,,33744000.0,423416000.0,0.0,2014,BHLB,,,0.0,,,,
9,98244000.0,88414000.0,-187437000.0,-18118000.0,,4144000.0,,127411000.0,-314654000.0,-9204000.0,0.1497,-515194000.0,-223619000.0,-18118000.0,-9204000.0,-6290000.0,365078000.0,-314654000.0,-13103000.0,-22705000.0,18886000.0,2960000.0,75539000.0,69528000.0,616019000.0,-9204000.0,,41143000.0,0.0,0.0,2013,BHLB,,,0.0,,,,
0,756971000.0,29308000.0,-31968000.0,-26145000.0,80000.0,23475000.0,,154789000.0,-219038000.0,-11935000.0,0.004,-254509000.0,-301471000.0,-26145000.0,-11935000.0,10900000.0,-343562000.0,-219038000.0,-3503000.0,-443282000.0,23000.0,2981000.0,313689000.0,29205000.0,-4011000.0,-12525000.0,,91106000.0,0.0,,2022,RBCAA,,590000.0,,,,,
1,485587000.0,-5160000.0,291071000.0,-24699000.0,-183000.0,14922000.0,,100253000.0,20630000.0,-47079000.0,-0.3891,306553000.0,106415000.0,-24699000.0,-47079000.0,2880000.0,-135422000.0,20630000.0,-5148000.0,271384000.0,-7591000.0,2569000.0,756971000.0,2614000.0,-170059000.0,-47670000.0,,87611000.0,0.0,,2021,RBCAA,,591000.0,,,,,
2,385303000.0,-45912000.0,-387825000.0,-23204000.0,-2460000.0,34497000.0,,75432000.0,-31503000.0,-3402000.0,0.3211,-422016000.0,945065000.0,-23204000.0,-3402000.0,3601000.0,446868000.0,-31503000.0,-2688000.0,100284000.0,-23263000.0,1871000.0,485587000.0,-20189000.0,-471591000.0,-3935000.0,,83246000.0,0.0,,2020,RBCAA,,533000.0,,,,,
3,351474000.0,-19494000.0,-435408000.0,-21377000.0,1718000.0,24822000.0,,105186000.0,6104000.0,-1115000.0,1.2816,-435207000.0,461715000.0,-21377000.0,-1115000.0,8159000.0,363850000.0,6104000.0,-11974000.0,33829000.0,-12584000.0,1619000.0,385303000.0,-8628000.0,-75373000.0,-1115000.0,,91699000.0,6071000.0,,2019,RBCAA,,0.0,,,,,
4,299351000.0,2649000.0,-158377000.0,-19497000.0,-16000.0,31376000.0,,119213000.0,45900000.0,-514000.0,0.6158,-121535000.0,22987000.0,-19497000.0,-514000.0,7336000.0,54445000.0,45900000.0,-9058000.0,52123000.0,10190000.0,1646000.0,351474000.0,-7525000.0,51469000.0,-514000.0,,77852000.0,0.0,,2018,RBCAA,,0.0,,,,,
5,289309000.0,187000.0,-212339000.0,-17656000.0,152000.0,28110000.0,,77777000.0,-62391000.0,-980000.0,0.5961,-287113000.0,272466000.0,-17656000.0,-980000.0,3848000.0,219378000.0,-62391000.0,-12383000.0,10042000.0,3580000.0,1333000.0,299351000.0,-3545000.0,-34452000.0,-980000.0,,45632000.0,0.0,,2017,RBCAA,,0.0,,,,,
6,210082000.0,-19346000.0,-371739000.0,-16768000.0,-298000.0,14124000.0,,47672000.0,91724000.0,-1127000.0,0.6639,-296134000.0,468544000.0,-16768000.0,-1127000.0,6991000.0,327689000.0,91724000.0,-7031000.0,79227000.0,-6687000.0,1200000.0,289309000.0,-12361000.0,-122960000.0,-1127000.0,,45903000.0,-9088000.0,,2016,RBCAA,,0.0,,,,,
7,72878000.0,4020000.0,-276062000.0,-15839000.0,-33000.0,4956000.0,,50046000.0,-78450000.0,585000.0,0.9632,-358208000.0,429295000.0,-15839000.0,585000.0,5904000.0,445366000.0,-78450000.0,-5319000.0,137204000.0,2688000.0,645000.0,210082000.0,1365000.0,31325000.0,585000.0,,35166000.0,1623000.0,,2015,RBCAA,,0.0,,,,,
8,170863000.0,-8329000.0,-467530000.0,-14930000.0,-197000.0,4393000.0,,26705000.0,4395000.0,756000.0,1.3142,-470894000.0,67325000.0,-14930000.0,756000.0,1854000.0,346204000.0,4395000.0,-7759000.0,-97985000.0,-4715000.0,645000.0,72878000.0,-3417000.0,293053000.0,756000.0,,28787000.0,0.0,,2014,RBCAA,,0.0,,,,,
9,137691000.0,-3653000.0,52219000.0,-14009000.0,56000.0,1578000.0,,22257000.0,-3645000.0,-3628000.0,0.931,43552000.0,7929000.0,-14009000.0,-3628000.0,-1091000.0,-32637000.0,-3645000.0,-5022000.0,33172000.0,-11790000.0,696000.0,170863000.0,8081000.0,-22929000.0,-3628000.0,,25423000.0,0.0,,2013,RBCAA,,0.0,,,,,
0,83872000.0,2355000.0,77101000.0,-243901000.0,,-49640000.0,11519000.0,228353000.0,-80667000.0,213000.0,0.3483,-21883000.0,-2381000.0,-243901000.0,213000.0,3268000.0,-97077000.0,-81967000.0,-3228000.0,109393000.0,-9164000.0,32144000.0,193265000.0,-17649000.0,148992000.0,213000.0,,272370000.0,-15089000.0,1300000.0,2022,BRDG,,,0.0,,,,
1,107354000.0,-287000.0,-100281000.0,-255490000.0,,-202193000.0,7975000.0,209224000.0,-12857000.0,138351000.0,0.1214,-114259000.0,-230095000.0,-255490000.0,138351000.0,3077000.0,-118447000.0,-12857000.0,-1121000.0,-23482000.0,-8262000.0,21508000.0,83872000.0,-9847000.0,-1308000.0,138351000.0,,408627000.0,-30000000.0,0.0,2021,BRDG,,,0.0,,,,
2,60110000.0,7532000.0,-35887000.0,-154759000.0,,-47092000.0,2644000.0,130096000.0,-11664000.0,-6714000.0,0.0525,-47813000.0,-2501000.0,-154759000.0,-6714000.0,3199000.0,-35039000.0,-11664000.0,-262000.0,47244000.0,4888000.0,6158000.0,107354000.0,3861000.0,128935000.0,-6714000.0,,166457000.0,0.0,0.0,2020,BRDG,,,0.0,,,,
3,35729000.0,1072000.0,-1059000.0,-120964000.0,,-10744000.0,7649000.0,153468000.0,3079000.0,-2495000.0,0.0525,306000.0,-39000.0,-120964000.0,-2495000.0,2507000.0,-129393000.0,3079000.0,-1714000.0,24381000.0,4282000.0,12025000.0,60110000.0,-10859000.0,-5895000.0,-2495000.0,,160633000.0,0.0,0.0,2019,BRDG,,,0.0,,,,
4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2017,BRDG,,,0.0,,,,
0,4057234000.0,-5435000.0,-5844573000.0,-120256000.0,78231000.0,104646000.0,,701972000.0,2275373000.0,488985000.0,0.8208,-3570070000.0,-1061423000.0,-139595000.0,488985000.0,179148000.0,1051086000.0,2275373000.0,-870000.0,-1817012000.0,-83666000.0,0.0,2240222000.0,,1763119000.0,-9531000.0,,423613000.0,0.0,,2022,PACW,,498516000.0,,,,-19339000.0,
1,3160661000.0,-108467000.0,-3807922000.0,-119443000.0,-11286000.0,-135068000.0,,502956000.0,-5649130000.0,-8505000.0,-0.5973,-5714459000.0,5896926000.0,-119443000.0,-8505000.0,139532000.0,6108076000.0,-5649130000.0,-14529000.0,896573000.0,-97181000.0,32223000.0,4057234000.0,,339098000.0,-8505000.0,,606959000.0,3757122000.0,,2021,PACW,,0.0,,,,0.0,
2,637624000.0,-202125000.0,-381509000.0,-159748000.0,-96376000.0,348237000.0,,483873000.0,-1288345000.0,-75369000.0,-0.8936,-1680979000.0,5709268000.0,-159748000.0,-75369000.0,1575335000.0,3720143000.0,-1288345000.0,-11125000.0,2523037000.0,-105749000.0,24363000.0,3160661000.0,,-1754008000.0,-75369000.0,,-1237574000.0,0.0,,2020,PACW,,0.0,,,,0.0,
3,385767000.0,-6188000.0,-957346000.0,-289048000.0,-36449000.0,19016000.0,,582660000.0,332481000.0,-162965000.0,0.7451,-631306000.0,364622000.0,-289048000.0,-162965000.0,101196000.0,300503000.0,332481000.0,-6441000.0,251857000.0,30261000.0,26815000.0,637624000.0,,387894000.0,-162965000.0,,468636000.0,0.0,,2019,PACW,,0.0,,,,0.0,
4,398437000.0,1377000.0,-588463100.0,-288193000.0,-23604000.0,59699000.0,,608027000.0,-316402000.0,-315542000.0,0.355,-917193000.0,8831000.0,-288193000.0,-315542000.0,81612000.0,296496000.0,-316402000.0,-12328000.0,-12670000.0,24981000.0,29768000.0,385767000.0,,891400000.0,-315542000.0,,465339000.0,0.0,,2018,PACW,,0.0,,,,0.0,
5,419670000.0,-115495000.0,-52414000.0,-247403000.0,2982000.0,153926000.0,,483968000.0,-89898000.0,-109153000.0,0.0833,32741000.0,279963000.0,-247403000.0,-109153000.0,87719000.0,-537942000.0,-89898000.0,14735000.0,-21233000.0,-118477000.0,25568000.0,398437000.0,,-461349000.0,-109153000.0,,357818000.0,160318000.0,,2017,PACW,,0.0,,,,0.0,
6,396486000.0,10143000.0,-1224837000.0,-243437000.0,3702000.0,129600000.0,,581107000.0,266258000.0,-33244000.0,0.1401,-958552000.0,391382000.0,-243437000.0,-33244000.0,89198000.0,400629000.0,266258000.0,27000.0,23184000.0,6441000.0,23319000.0,419670000.0,,285928000.0,-33244000.0,,352166000.0,-178792000.0,,2016,PACW,,0.0,,,,0.0,
7,313226000.0,32399000.0,-1139241000.0,-215110000.0,-15773000.0,207890000.0,,593878000.0,211779100.0,-8400000.0,0.1287,-642497000.0,116877000.0,-215110000.0,-8400000.0,53970000.0,131879000.0,211779100.0,24029000.0,83260000.0,48172000.0,15630000.0,396486000.0,,238512000.0,-8400000.0,,299619000.0,260936000.0,,2015,PACW,,0.0,,,,0.0,
8,147422000.0,-11643000.0,-660871000.0,-114162000.0,-61141000.0,135695000.0,,332110000.0,870292100.0,-22307000.0,0.1087,556558000.0,135973000.0,-114162000.0,-22307000.0,39153000.0,-722864000.0,870292100.0,1090000.0,165804000.0,49498000.0,36474000.0,313226000.0,,-722368000.0,-22307000.0,,168905000.0,346047000.0,,2014,PACW,,0.0,,,,0.0,
9,164404000.0,-33616000.0,309564000.0,-41006000.0,-53405000.0,7244000.0,,50252000.0,-202555000.0,-13537000.0,0.0529,412939000.0,-526880000.0,-41006000.0,-13537000.0,31509000.0,-480173000.0,-202555000.0,32917000.0,-16982000.0,19789000.0,21246000.0,147422000.0,,101250000.0,-13537000.0,,45115000.0,273013000.0,,2013,PACW,,0.0,,,,0.0,
0,100869000.0,-8693000.0,-1598000.0,0.0,3136000.0,34444000.0,0.0,-8000000.0,-33796000.0,-3465000.0,-0.0822,-67516000.0,-4359000.0,,-3465000.0,10921000.0,60743000.0,-33796000.0,-17088000.0,-16232000.0,55153000.0,33393000.0,84637000.0,-66982000.0,68567000.0,-3465000.0,-1459000.0,-44672000.0,-15034000.0,,2022,TRUP,,,,,,,
1,146197000.0,4724000.0,-1755000.0,0.0,8796000.0,26299000.0,8796000.0,7458000.0,-37803000.0,3607000.0,-0.0401,-51913000.0,-4732000.0,,3607000.0,11965000.0,-1125000.0,-37803000.0,-12355000.0,-45328000.0,62098000.0,28226000.0,100869000.0,-66170000.0,0.0,3607000.0,252000.0,-35530000.0,0.0,,2021,TRUP,,,,,,,
2,30568000.0,11248000.0,57000.0,0.0,9951000.0,9065000.0,9951000.0,21544000.0,-21220000.0,198278000.0,-0.0533,-76747000.0,-1193000.0,,198278000.0,7071000.0,170848000.0,-21220000.0,-7451000.0,115629000.0,44569000.0,8912000.0,146197000.0,-43272000.0,-26237000.0,198278000.0,-16000.0,-5840000.0,-48133000.0,,2020,TRUP,,,,,,,
3,27952000.0,5383000.0,-2891000.0,0.0,4110000.0,6951000.0,4110000.0,16157000.0,-19744000.0,2982000.0,-0.0561,-28008000.0,-2105000.0,,2982000.0,5632000.0,14044000.0,-19744000.0,-5373000.0,2616000.0,24045000.0,6846000.0,30568000.0,-22772000.0,13167000.0,2982000.0,423000.0,-1809000.0,0.0,,2019,TRUP,,,,,,,
4,26306000.0,4560000.0,-1107000.0,0.0,4531000.0,4535000.0,4531000.0,12680000.0,-20449000.0,69272000.0,-0.0839,-81451000.0,-1474000.0,,69272000.0,4512000.0,71229000.0,-20449000.0,-56936000.0,1646000.0,11277000.0,4775000.0,27952000.0,-11248000.0,3431000.0,69272000.0,-812000.0,-927000.0,-2959000.0,,2018,TRUP,,,,,,,
5,24237000.0,4937000.0,-2779000.0,0.0,3019000.0,2000000.0,3019000.0,9666000.0,-7146000.0,2545000.0,-0.063,-13056000.0,-1864000.0,,2545000.0,4232000.0,5081000.0,-7146000.0,-3131000.0,2069000.0,12137000.0,3419000.0,26306000.0,-10219000.0,4400000.0,2545000.0,378000.0,-1503000.0,0.0,,2017,TRUP,,,,,,,
6,17956000.0,5006000.0,-198000.0,0.0,1164000.0,3050000.0,652000.0,5006000.0,-4369000.0,3745000.0,-0.1082,-6508000.0,-1061000.0,,3745000.0,3846000.0,7672000.0,-4369000.0,-1941000.0,6281000.0,5672000.0,2946000.0,24237000.0,-1830000.0,4988000.0,3745000.0,111000.0,-6896000.0,0.0,,2016,TRUP,,,,,,,
7,53098000.0,1304000.0,-409000.0,0.0,-483000.0,2934000.0,0.0,-10425000.0,-4620000.0,1335000.0,-0.1051,-9923000.0,-643000.0,,1335000.0,2542000.0,-14208000.0,-4620000.0,-4894000.0,-35142000.0,2115000.0,3002000.0,17956000.0,-328000.0,-14900000.0,1335000.0,-586000.0,-17205000.0,0.0,,2015,TRUP,,,,,,,
8,17939000.0,1102000.0,0.0,0.0,449000.0,2567000.0,551000.0,-10801000.0,-6293000.0,72966000.0,-0.6757,-11926000.0,-103000.0,,72966000.0,6707000.0,57863000.0,-6293000.0,-5633000.0,35159000.0,228000.0,4084000.0,53098000.0,-126000.0,-15000000.0,72966000.0,23000.0,-21177000.0,0.0,,2014,TRUP,,,,,,,
9,4234000.0,3631000.0,770000.0,0.0,242000.0,2593000.0,1258000.0,-1023000.0,-5294000.0,607000.0,0.0931,-5997000.0,-3056000.0,,607000.0,928000.0,17551000.0,-5294000.0,-1473000.0,10705000.0,7609000.0,1938000.0,14939000.0,-5478000.0,20000000.0,607000.0,174000.0,-8175000.0,0.0,,2013,TRUP,,,,,,,
0,209841000.0,7622000.0,54009000.0,0.0,2422000.0,5366000.0,748000.0,-20915000.0,0.0,-3090000.0,0.0267,-173909000.0,2276000.0,,-3090000.0,5150000.0,-3090000.0,0.0,-227918000.0,-197914000.0,5652000.0,41504000.0,11927000.0,-1200000.0,-203000.0,-3090000.0,,-39053000.0,,,2022,CIFR,,,0.0,,,,
1,0.0,-23261000.0,-174000.0,0.0,222000.0,63743000.0,254000.0,-31666000.0,0.0,-23246000.0,0.0,-120140000.0,384893000.0,,-23246000.0,5000.0,361647000.0,0.0,-119966000.0,209841000.0,-23737000.0,63765000.0,209841000.0,0.0,0.0,-23246000.0,,-72153000.0,,,2021,CIFR,,,0.0,,,,
2,0.0,-168000.0,0.0,0.0,0.0,-46600.0,129400.0,-321600.0,-170000000.0,171598000.0,0.0,-170000000.0,-46600.0,,171598000.0,0.0,171598000.0,-170000000.0,0.0,1276400.0,-297400.0,0.0,1276400.0,0.0,0.0,171598000.0,,-107000.0,,,2020,CIFR,,,0.0,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2017,CIFR,,,0.0,,,,
0,1050610000.0,-3004000.0,-662647000.0,-25141000.0,5612000.0,11199000.0,,143756000.0,-36889000.0,-33293000.0,-0.571,-699892000.0,331486000.0,-25141000.0,-33293000.0,6716000.0,273052000.0,-36889000.0,-356000.0,-283084000.0,-8616000.0,8412000.0,767526000.0,0.0,0.0,-33293000.0,,128845000.0,0.0,,2022,PFBC,,,,0.0,,,
1,759465000.0,14476000.0,-387826000.0,-21425000.0,5442000.0,5918000.0,,119634000.0,-231578000.0,-17719000.0,-0.8422,-620007000.0,783031000.0,-21425000.0,-17719000.0,4000000.0,791518000.0,-231578000.0,-603000.0,291145000.0,7864000.0,9115000.0,1050610000.0,1170000.0,47631000.0,-17719000.0,,95240000.0,0.0,,2021,PFBC,,,,0.0,,,
2,535645000.0,-2028000.0,-311373000.0,-17915000.0,-548000.0,30862000.0,,103765000.0,-5897000.0,-2448000.0,-0.8734,-318768000.0,459186000.0,-17915000.0,-2448000.0,5463000.0,438823000.0,-5897000.0,-1498000.0,223820000.0,-2280000.0,8894000.0,759465000.0,800000.0,0.0,-2448000.0,,69468000.0,0.0,,2020,PFBC,,,,3368000.0,,,
3,602759000.0,-5083000.0,-389790000.0,-18288000.0,-6052000.0,7750000.0,,86507000.0,-61226000.0,-20540000.0,-0.479,-457104000.0,343609000.0,-18288000.0,-20540000.0,5469000.0,303482000.0,-61226000.0,-6087000.0,-67114000.0,-1379000.0,7760000.0,535645000.0,2348000.0,-1299000.0,-20540000.0,,78371000.0,0.0,,2019,PFBC,,,,-3368000.0,,,
4,555322000.0,8253000.0,-393193000.0,-15625000.0,9125000.0,14885000.0,,99012000.0,-13521000.0,1570000.0,-0.7696,-409480000.0,376995000.0,-15625000.0,1570000.0,4881000.0,357905000.0,-13521000.0,-2766000.0,47437000.0,-4025000.0,8031000.0,602759000.0,440000.0,-5035000.0,1570000.0,,70993000.0,0.0,,2018,PFBC,,,,2713000.0,,,
5,403830000.0,-9247000.0,-394919000.0,-11036000.0,-2801000.0,14627000.0,,53180000.0,6785000.0,19876000.0,-0.5342,-389494000.0,498966000.0,-11036000.0,19876000.0,2427000.0,487806000.0,6785000.0,-1360000.0,151492000.0,-3352000.0,3626000.0,555322000.0,-381000.0,-20000000.0,19876000.0,,43394000.0,0.0,,2017,PFBC,,,,-2713000.0,,,
6,309175000.0,7863000.0,-485555000.0,-8438000.0,5874000.0,7089000.0,,52626000.0,-43985000.0,3301000.0,-0.3879,-530181000.0,476816000.0,-8438000.0,3301000.0,1305000.0,572210000.0,-43985000.0,-641000.0,94655000.0,348000.0,2378000.0,403830000.0,0.0,100531000.0,3301000.0,,36369000.0,0.0,,2016,PFBC,,,,1641000.0,,,
7,240194000.0,-5751000.0,-449918000.0,-6302000.0,1360000.0,2635000.0,,28237000.0,-24367000.0,2537000.0,-0.6346,-473262000.0,511136000.0,-6302000.0,2537000.0,1610000.0,514006000.0,-24367000.0,-2092000.0,68981000.0,-7647000.0,3153000.0,309175000.0,0.0,6635000.0,2537000.0,,29743000.0,3115000.0,,2015,PFBC,,,,536000.0,,,
8,246615000.0,9810000.0,-275222000.0,-1348000.0,2545000.0,6432000.0,,41695000.0,-18869000.0,786000.0,-0.5941,-294499000.0,246945000.0,-1348000.0,786000.0,861000.0,246383000.0,-18869000.0,-410000.0,-6421000.0,5481000.0,3573000.0,240194000.0,0.0,0.0,786000.0,,24592000.0,0.0,,2014,PFBC,,,,1784000.0,,,
9,151995000.0,1760000.0,-174457000.0,0.0,3138000.0,9551000.0,,30577000.0,46911000.0,310000.0,-0.8565,-128054000.0,171787000.0,0.0,310000.0,67000.0,192097000.0,46911000.0,-508000.0,94620000.0,377000.0,1430000.0,246615000.0,-514000.0,20000000.0,310000.0,,19199000.0,0.0,,2013,PFBC,,,,-1241000.0,,,
0,54624000.0,-1141911000.0,,-93342000.0,1239000.0,1115090000.0,,-2677000.0,,-21100000.0,1.8067,,-333000.0,-93342000.0,-21100000.0,-58220000.0,-21331000.0,,,-24026000.0,1422000.0,,30598000.0,-3709000.0,93444000.0,-21100000.0,-18000.0,82364000.0,,,2022,MFIC,-1140863000.0,,,,,,
1,43676000.0,-613454000.0,,-105720000.0,-791000.0,1001705000.0,,470671000.0,,-10171000.0,1.5806,,-10171000.0,-105720000.0,-10171000.0,-29441000.0,-459700000.0,,,10948000.0,-2848000.0,,54624000.0,7281000.0,-343809000.0,-10171000.0,-23000.0,111861000.0,,,2021,MFIC,-617096000.0,,,,,,
2,41189000.0,-1865529000.0,,-121781000.0,-2931000.0,1248556000.0,,-482460000.0,,-52141000.0,3.8725,,-844000.0,-121781000.0,-52141000.0,250577000.0,484887000.0,,,2487000.0,527000.0,,43676000.0,3824000.0,659653000.0,-52141000.0,60000.0,-116064000.0,,,2020,MFIC,-1866949000.0,,,,,,
3,20349000.0,-1336177000.0,,-127980000.0,508000.0,1127417000.0,,-132632000.0,,-60738000.0,1.0146,,-9908000.0,-127980000.0,-60738000.0,4182000.0,153532000.0,,,20840000.0,-14264000.0,,41189000.0,-3210000.0,342250000.0,-60738000.0,-60000.0,71946000.0,,,2019,MFIC,-1319211000.0,,,,,,
4,11280000.0,-1035234000.0,,-131502000.0,-2009000.0,1425650000.0,,263798000.0,,-19746000.0,0.6708,,-522000.0,-131502000.0,-19746000.0,-213647000.0,-254732000.0,,,9069000.0,-10460000.0,,20349000.0,-1260000.0,-102961900.0,-19746000.0,3000.0,87029000.0,,,2018,MFIC,-1021505000.0,,,,,,
5,18905000.0,-596557000.0,,-156513000.0,-125000.0,1131084000.0,,642417000.0,,-37918000.0,0.5748,,-7883000.0,-156513000.0,-37918000.0,89520000.0,-650015000.0,,,-7625000.0,221000.0,,11280000.0,15811000.0,-447701000.0,-37918000.0,-27000.0,18370000.0,,,2017,MFIC,-612464000.0,,,,,,
6,8417000.0,-1076659000.0,,-187181000.0,-8407000.0,1515673000.0,,436194000.0,,-62437000.0,1.0046,,-5876000.0,-187181000.0,-62437000.0,41706000.0,-425941000.0,,,10488000.0,-3873000.0,,18905000.0,10078000.0,-170446900.0,-62437000.0,235000.0,-44526000.0,,,2016,MFIC,-1074457000.0,,,,,,
7,14736000.0,-2316834000.0,,-189393000.0,1533000.0,2150003000.0,,43041000.0,,-32000.0,0.8223,,-4818000.0,-189393000.0,-32000.0,134450000.0,-49137000.0,,,-6319000.0,6559000.0,,8417000.0,-5004000.0,145106000.0,-32000.0,-223000.0,75422000.0,,,2015,MFIC,-2319922000.0,,,,,,
8,6197000.0,-2692927000.0,,-175423000.0,2306000.0,2332607000.0,,-292777000.0,,285543000.0,0.734,,-11778000.0,-175423000.0,285543000.0,-203329000.0,301300000.0,,,8539000.0,16400000.0,,14736000.0,10960000.0,202958000.0,285543000.0,16000.0,270872000.0,,,2014,MFIC,-2722593000.0,,,,,,
0,157931000.0,62331000.0,-899843000.0,-13401000.0,,58766000.0,111426000.0,220333000.0,80313000.0,-26206000.0,0.6981,-819858000.0,540074000.0,-13597000.0,-26206000.0,11282000.0,620947000.0,80313000.0,-328000.0,21422000.0,0.0,5334000.0,179353000.0,-49095000.0,120676000.0,-15768000.0,,87954000.0,0.0,,2022,BY,,-10438000.0,,,,-196000.0,
1,83420000.0,-50860000.0,-268069000.0,-11269000.0,,12918000.0,-15164000.0,74426000.0,24921000.0,-26727000.0,0.8322,-236048000.0,31183000.0,-12052000.0,-26727000.0,19583000.0,236133000.0,24921000.0,7100000.0,74511000.0,0.0,4018000.0,157931000.0,-35696000.0,243729000.0,-26727000.0,,92785000.0,0.0,,2021,BY,,0.0,,,,-783000.0,
