,Book value per Share,Revenue per Share,Cash per Share,P/FCF ratio,Capex per Share,Intangible Assets out of Total Assets,Average Receivables,Capex/Depreciation,ROA,Cash ROIC,Shareholders Equity per Share,Depreciation/Fixed assets,Net Current Asset Value,P/S ratio,Free Cash Flow per Share,Average Common Equity,Average Days of Receivables,EV/FCF,EV/EBITDA,Quick Ratio,Capex to Sales,EV/Operating CF,ROIC,Average Days of Payables,Current Ratio,Graham Number,P/B ratio,Asset Turnover,Debt/Assets,Capital Expenditures,Interest Coverage,Average Assets,P/Operating CF,Average Payables,EV/Sales,Net Debt/EBITDA,Free Cash Flow,Working Capital,Operating CF/Net income,P/E ratio,Accounts Payable Turnover,ROE,EV/EBIT,Return on Tangible Assets,Interest Debt per Share,Research and Development Expense of Revenue,Share Based Compensation of Revenue,Accounts Receivable Turnover,Graham Net Nets,Price to Tangible BV,Operating CF per Share,Net Profit Margin,Free Cash Flow Yield,Earnings Yield,"Selling, General and Administrative Expense of Revenue",Debt/Equity,Days of Inventory on Hand,Inventory Turnover,year,ticker,Average Inventory
4,41.058,21.0555,67.3965,6.1556,0.0,0.0224,,0.0,0.0108,0.0301,41.058,0.627,-414832000000.0,2.1885,7.5157,178286500000.0,0.0,3.5272,0.0,0.2214,0.0,3.5132,0.07,32040.1345,0.8787,60.357,1.2722,0.0525,0.2012,0.0,,1923820000000.0,14.7113,1311080500000.0,1.254,0.0,36073000000.0,-177289000000.0,1.7436,10.3087,0.0112,0.116,0.0,-0.1229,79.4587,0.0,0.0223,0.0,-1.8756,1.6839,7.5157,0.2047,0.1625,0.097,0.5726,1.9353,0.0,0.0,2018,WFC,
5,41.9125,19.6876,71.2235,16.4152,0.0,0.0213,,0.0,0.0106,0.0105,41.9125,0.6111,-423115000000.0,3.103,3.7504,179333500000.0,0.0,9.4561,0.0,0.2342,0.0,9.3835,0.0769,52142.5059,0.8746,58.3397,1.6598,0.0504,0.1886,0.0,,1940936000000.0,1102.8633,1321035000000.0,1.7875,0.0,18619000000.0,-189299000000.0,0.9059,14.8637,0.0071,0.1146,0.0,-0.1139,74.1453,0.0,0.0209,0.0,-1.3951,2.1497,3.7504,0.2103,0.0609,0.0673,0.6124,1.769,0.0,0.0,2017,WFC,
6,39.6804,18.6384,71.478,327.1177,0.0,0.0213,,0.0,0.011,-0.0078,39.6804,0.5964,-385880000000.0,3.0046,0.1995,173811500000.0,0.0,204.4738,0.0,0.2474,0.0,175.4661,0.0909,80676.7363,0.9203,56.1911,1.6082,0.0507,0.1976,0.0,,1858873500000.0,58.6317,1264695500000.0,1.8781,0.0,1008000000.0,-116311000000.0,0.0495,13.8958,0.0047,0.1172,0.0,-0.1887,75.4835,0.0,0.0207,0.0,-1.3637,2.0977,0.1995,0.2163,0.0031,0.072,0.5835,1.9023,0.0,0.0,2016,WFC,
7,37.7477,17.5281,68.9294,17.7159,0.0,0.022,,0.0,0.0124,0.0096,37.7477,0.3778,-314789000000.0,3.1013,3.0963,168863000000.0,0.0,7.9119,0.0,0.2565,0.0,7.8408,0.534,112301.0262,0.9266,56.2671,1.6264,0.0518,0.1116,0.0,,1737393500000.0,-71.65,1195811000000.0,1.385,0.0,15904000000.0,-101333000000.0,0.7408,12.9121,0.0033,0.1271,0.0,-0.2318,38.8467,0.0,0.0217,0.0,-1.1274,2.1085,3.0963,0.2385,0.0564,0.0774,0.5683,1.0291,0.0,0.0,2015,WFC,
8,35.3742,16.8739,68.0239,16.5516,0.0,0.0235,,0.0,0.0136,0.0121,35.3742,0.2877,-275148000000.0,3.2488,3.347,160395000000.0,0.0,6.6177,0.0,0.2703,0.0,6.5487,1.6368,105946.1242,0.9308,54.5416,1.729,0.055,0.109,0.0,,1605328500000.0,100.2106,1123743500000.0,1.299,0.0,17529000000.0,-91205000000.0,0.8033,13.1463,0.0036,0.136,0.0,-0.2646,35.1224,0.0,0.0216,0.0,-0.9584,2.272,3.347,0.2469,0.0604,0.0761,0.5552,0.9929,0.0,0.0,2014,WFC,
9,32.3432,16.6567,56.0825,4.1353,0.077,0.0279,,0.1236,0.0142,0.0781,32.3432,0.3597,-231289000000.0,2.7256,10.9788,150384500000.0,0.0,1.6627,0.0,0.2472,-0.0046,1.6744,0.7421,91839.4976,0.9347,51.0006,1.5513,0.0598,0.1004,407000000.0,,1473235000000.0,16.6431,1041006000000.0,1.0959,0.0,58048000000.0,-78291000000.0,2.7594,11.4937,0.0041,0.1389,0.0,-0.3021,28.9369,0.0,0.0218,0.0,-0.9635,2.1376,10.9018,0.2372,0.2418,0.087,0.5637,0.8947,0.0,0.0,2013,WFC,
0,19.1359,12.9913,12.9755,13.5535,-0.2833,0.0029,,-1.1746,0.0204,0.0558,19.1359,0.4199,-44047700000.0,5.1319,2.8463,34288400000.0,0.0,13.735,0.0,0.0952,0.0218,12.1971,0.1369,8860.6043,0.9247,36.3568,3.484,0.0815,0.081,-525500000.0,,295827400000.0,21.3032,217207050000.0,5.2006,0.0,5280500000.0,-19051500000.0,0.9632,21.7166,0.0434,0.1758,0.0,-0.3351,13.6767,0.0,0.0071,0.0,-0.3561,3.5759,3.1296,0.2501,0.0738,0.046,0.2623,0.7147,0.0,0.0,2023,HDB,
1,17.9333,11.4606,11.0645,5.5169,-0.1867,0.0035,,-0.9423,0.0194,0.0909,17.9333,0.4213,-38020600000.0,5.3514,3.9653,31327300000.0,0.0,5.5565,0.0,0.0908,0.0163,5.3783,0.1262,9732.4344,0.922,33.4319,3.4199,0.0807,0.0762,-344400000.0,,262057400000.0,14.7712,193851900000.0,5.3898,0.0,7313400000.0,-17533800000.0,1.5052,22.1408,0.0397,0.1624,0.0,-0.3053,11.5048,0.0,0.0087,0.0,-0.3361,3.5252,4.152,0.2407,0.1813,0.0452,0.3014,0.6415,0.0,0.0,2022,HDB,
2,16.1352,11.4032,9.6985,13.3887,-0.1317,0.0042,,-0.8103,0.0195,0.1857,16.1352,0.4104,-36875200000.0,8.398,6.7432,27367300000.0,0.0,9.256,0.0,0.0888,0.0115,8.9456,0.1324,8219.3332,0.896,23.4757,4.9988,0.0914,0.0675,-241400000.0,,228775500000.0,30.8993,167194550000.0,5.8058,0.0,12361600000.0,-20813400000.0,2.8277,49.2957,0.0484,0.1629,0.0,-0.2219,9.0501,0.0,0.0069,0.0,-1.0232,5.0208,6.8749,0.2132,0.0747,0.0203,0.3159,0.5609,0.0,0.0,2021,HDB,
3,13.7996,10.2613,8.491,7.6624,-0.1318,0.0047,,-0.7403,0.0171,0.0298,13.7996,0.5064,-31442000000.0,5.9236,1.1138,24402800000.0,0.0,9.3561,0.0,0.0895,0.0128,8.8815,0.1276,6764.6957,0.8969,0.0,2.6701,0.0927,0.0666,-240300000.0,,201871900000.0,17.0939,142711900000.0,7.233,0.0,2030400000.0,-17825900000.0,0.6577,45.6987,0.0575,0.1415,0.0,-0.2009,7.7324,0.0,0.0053,0.0,-0.5805,2.6843,1.2456,0.1846,0.1305,0.0219,0.2929,0.5603,0.0,0.0,2020,HDB,
4,13.2367,9.7261,8.7127,20.3083,-0.1306,0.0056,,-0.712,0.0174,0.0373,13.2367,0.5249,-21856400000.0,11.2234,1.3526,20859650000.0,0.0,21.0177,0.0,0.1016,0.0134,19.2881,0.1325,6302.9895,0.9559,0.0,4.6288,0.0948,0.0787,-233400000.0,,183303000000.0,63.1206,127235150000.0,11.6155,0.0,2416600000.0,-6753000000.0,0.8327,63.3516,0.0607,0.1526,0.0,-0.5193,8.4533,0.0,0.0044,0.0,-0.2731,4.8789,1.4832,0.1831,0.0492,0.0158,0.2624,0.6386,0.0,0.0,2019,HDB,
5,10.5033,8.8211,13.6731,18.3549,-0.0811,0.0066,,-0.4799,0.0174,0.0149,10.5033,0.4857,-20237800000.0,9.6114,0.7605,16959950000.0,0.0,18.0169,0.0,0.1654,0.0092,16.2052,0.2624,6846.2802,0.9584,0.0,8.6098,0.0965,0.0893,-139500000.0,,157200500000.0,60.6083,110127900000.0,9.4345,0.0,1308400000.0,-5909600000.0,0.5281,54.2527,0.0586,0.1617,0.0,-0.5162,9.0619,0.0,0.0067,0.0,-0.1628,9.9016,0.8416,0.1807,0.0545,0.0184,0.2844,0.8628,0.0,0.0,2018,HDB,
6,9.3446,7.5989,5.8831,13.9827,-0.1139,0.0083,,-0.7462,0.0169,0.1323,9.3446,0.4309,-21806800000.0,7.322,3.3339,14497300000.0,0.0,13.6448,0.0,0.0886,0.015,12.2727,0.1076,6280.6485,0.9065,0.0,6.5589,0.1005,0.099,-193200000.0,,128297700000.0,46.1713,90777550000.0,7.145,0.0,5655100000.0,-10535900000.0,2.6988,41.3297,0.0635,0.1495,0.0,-0.2181,8.1585,0.0,0.0098,0.0,-0.2137,7.543,3.4478,0.1681,0.0715,0.0242,0.2791,0.8731,0.0,0.0,2017,HDB,
7,7.8319,6.4959,5.3914,11.4583,-0.0888,0.0097,,-0.681,0.0164,0.065,7.8319,0.4062,-19210990000.0,6.0001,1.4408,12602950000.0,0.0,11.1204,0.0,0.0945,0.0137,10.0021,0.1337,5981.1676,0.8817,0.0,5.3748,0.1004,0.077,-149000000.0,,108615200000.0,37.8357,77314900000.0,5.8231,0.0,2418100000.0,-11326990000.0,1.4423,33.8681,0.065,0.1412,0.0,-0.165,5.3612,0.0,0.0174,0.0,-0.2608,6.1812,1.5296,0.1633,0.0873,0.0295,0.2716,0.6845,0.0,0.0,2016,HDB,
8,7.4647,5.7667,5.701,10.949,-0.0853,0.012,,-0.6949,0.0171,0.0426,7.4647,0.3704,-15914500000.0,5.7334,1.0008,10472550000.0,0.0,10.6111,0.0,0.1137,0.0148,9.544,0.1515,6209.5639,0.8943,0.0,5.1359,0.1003,0.0732,-137800000.0,,92936600000.0,36.1538,66706850000.0,5.5564,0.0,1617200000.0,-8565200000.0,1.102,32.3626,0.0637,0.1521,0.0,-0.1983,4.5483,0.0,0.0157,0.0,-0.2729,5.9064,1.0861,0.1709,0.0913,0.0309,0.2667,0.6093,0.0,0.0,2015,HDB,
9,5.5746,5.1567,7.0046,8.9401,-0.1004,0.0147,,-0.7944,0.016,0.0599,5.5746,0.3852,-11611000000.0,4.0777,1.2295,8755499500.0,0.0,7.6935,0.0,0.1596,0.0195,6.632,0.2944,5833.3147,0.9282,10.4583,3.6936,0.0992,0.0771,-160000000.0,,82797150000.0,15.4821,57734250000.0,3.5091,0.0,1959300000.0,-5024200000.0,1.6031,23.4514,0.0663,0.151,0.0,-0.2937,4.1335,0.0,0.0111,0.0,-0.3539,4.3001,1.3299,0.1609,0.1119,0.0426,0.27,0.7415,0.0,0.0,2014,HDB,
0,49.3798,19.97,214.4211,0.4235,-1.1109,0.0072,,-1.1387,0.005,0.0115,49.3798,0.3731,-889557000000.0001,2.7162,5.5479,201402500000.0,0.0,-1.4769,0.0,0.4056,0.0556,-1.4505,0.0,26616.5141,0.8962,39.7166,0.7607,0.0268,0.1172,-4410000000.0,,2962234500000.0,2.7138,1724375500000.0,-9.4722,0.0,22024000000.0,-217882000000.0,1.7834,18.7593,0.013,0.0736,0.0,-0.0714,87.5967,0.0,0.005,0.0,-6.5499,0.8715,6.6588,0.187,2.3613,0.0533,0.4169,1.7739,0.0,0.0,2022,HSBC,
1,51.19,15.4223,234.5517,0.3787,-0.8826,0.007,,-0.8318,0.0042,0.0619,51.19,0.4189,-674764000000.0001,2.8805,24.9411,205886000000.0,0.0,-1.3184,0.0,0.4148,0.0572,-1.2953,0.0,68180.2237,0.909,45.2993,0.698,0.021,0.1237,-3565000000.0,,2971051500000.0,2.0455,1768293000000.0,-10.0292,0.0,100747000000.0,-207875000000.0,8.2741,14.2803,0.0055,0.0612,0.0,-0.0638,90.5843,0.0,0.0075,0.0,-5.6757,0.7907,25.8236,0.2024,2.6409,0.07,0.472,1.7696,0.0,0.0,2021,HSBC,
2,50.8193,16.4123,202.4756,0.3073,-0.8701,0.0069,,-0.6697,0.0014,0.1223,50.8193,0.5023,-842820000000.0001,2.5746,44.3031,198831500000.0,0.0,-0.9694,0.0,0.3715,0.053,-0.9548,0.0,44404.9866,0.8806,28.6212,0.5976,0.0232,0.1282,-3510000000.0,,2849658000000.0,0.6522,1611498500000.0,-8.1213,0.0,178710000000.0,-262431000000.0,46.747,30.8563,0.0088,0.0196,0.0,-0.0155,94.8629,0.0,0.0065,0.0,-8.3987,0.6771,45.1733,0.0589,3.2541,0.0324,0.5741,1.8667,0.0,0.0,2020,HSBC,
3,47.7895,20.5092,173.0864,0.8727,-0.9009,0.0074,,-0.3453,0.0023,0.0147,47.7895,1.0105,-718723000000.0001,3.6332,6.4766,193458500000.0,0.0,-0.8279,0.0,0.3478,0.0439,-0.8009,0.0,22565.0974,0.899,0.0,0.9526,0.0314,0.1573,-3632000000.0,,2636638000000.0,3.8201,1458555500000.0,-3.4466,0.0,26111000000.0,-202662000000.0,4.9829,15.8086,0.0166,0.0309,0.0,-0.031,105.9116,0.0,0.0058,0.0,-4.7553,1.087,7.3775,0.0722,1.1459,0.0633,0.4183,2.2162,0.0,0.0,2019,HSBC,
4,48.8161,18.9576,173.5713,1.114,-0.765,0.0095,,-1.5748,0.005,0.0174,48.8161,0.1909,-619337000000.0001,3.0215,7.4063,195236500000.0,0.0,-2.8445,0.0,0.3605,0.0404,-2.736,0.0,27088.1543,0.9106,0.0,0.9241,0.0297,0.157,-3044000000.0,,2538277000000.0,2.4467,1421846500000.0,-7.715,0.0,29471000000.0,-171354000000.0,2.5789,12.6492,0.0134,0.0646,0.0,-0.0782,100.9553,0.0,0.006,0.0,-3.705,1.0465,8.1712,0.1671,0.8977,0.0791,0.4572,2.0681,0.0,0.0,2018,HSBC,
5,49.1248,16.6831,170.9789,1.3648,-0.6139,0.0093,,-1.3169,0.004,-0.0166,49.1248,0.1859,-606952000000.0001,4.4214,-3.237,189401000000.0,0.0,-2.9333,0.0,0.3632,0.0368,-2.8214,0.0,40566.5368,0.9122,0.0,1.1321,0.0272,0.1418,-2452000000.0,,2446708000000.0,2.9975,1378522000000.0,-9.5028,0.0,-12930000000.0,-165191000000.0,-1.0821,174.7,0.0093,0.0511,0.0,-0.0624,89.3937,0.0,0.0075,0.0,-2.815,1.282,-2.6232,0.1453,0.7327,0.0057,0.5221,1.8197,0.0,0.0,2017,HSBC,
6,46.2153,12.7373,140.1982,1.0666,-0.5207,0.009,,-0.3947,0.0005,0.0575,46.2153,0.5566,-688911000000.0001,3.2103,16.9346,190048000000.0,0.0,-2.0166,0.0,0.3245,0.0409,-1.9397,0.0,0.0,0.8809,19.0773,0.8848,0.021,0.126,-2057000000.0,,2392321000000.0,2.3426,1338141000000.0,-6.0697,0.0,66902000000.0,-203319000000.0,53.0862,116.8286,0.0,0.0068,0.0,-0.0067,75.7204,0.0,0.0106,0.0,-4.2646,1.0019,17.4553,0.0258,0.9376,0.0086,0.7544,1.6384,0.0,0.0,2016,HSBC,
7,50.9592,16.0877,128.9076,0.0,-0.5684,0.0102,,-1.0101,0.005,-0.0014,50.9592,0.0,-697637000000.0001,2.3963,-0.8578,198748000000.0,0.0,7.0047,0.0,0.299,0.0353,8.5982,0.0,0.0,0.9062,61.7678,0.7565,0.0247,0.0463,-2203000000.0,,2521897500000.0,-133.1748,1386012500000.0,-3.826,0.0,-3325000000.0,-156777000000.0,-0.0892,12.1446,0.0,0.0633,0.0,-0.0802,28.8057,0.0,0.0121,0.0,-4.6689,0.8641,-0.2895,0.2016,-0.2279,0.0823,0.6621,0.5653,0.0,0.0,2015,HSBC,
8,52.7368,16.8196,166.0936,0.0,-0.6044,0.0105,,-1.0182,0.0049,-0.0224,52.7368,0.0,-717525000000.0001,2.808,-6.2405,195218500000.0,0.0,189.8842,0.0,0.3405,0.0359,-87.2195,0.0,0.0,0.928,66.7058,0.8956,0.024,0.0465,-2292000000.0,,2652728500000.0,-8.3799,1437936000000.0,-5.1446,0.0,-23664000000.0,-133264000000.0,-1.6296,12.5947,0.0,0.0672,0.0,-0.0984,32.3341,0.0,0.0115,0.0,-4.0064,1.0388,-5.6361,0.2056,-0.0096,0.0794,0.6708,0.6131,0.0,0.0,2014,HSBC,
9,51.3921,18.0707,187.2455,6.8242,-0.6328,0.0112,,0.0,0.0058,0.0442,51.3921,0.0,-674792000000.0001,3.1987,11.5035,186794000000.0,0.0,-11.0432,0.0,0.3539,0.035,-9.6775,0.0,0.0,0.921,68.0583,1.1248,0.025,0.0498,-2345000000.0,,2681928000000.0,8.3386,1447623500000.0,-5.1763,0.0,42632000000.0,-155014000000.0,2.8774,13.1262,0.0,0.0837,0.0,-0.1008,35.9029,0.0,0.0,0.0,-3.15,1.3344,12.1363,0.2334,0.1465,0.0762,0.6288,0.6986,0.0,0.0,2013,HSBC,
0,59.8646,31.7374,222.0035,0.0,-1.8202,0.0206,288238500000.0,-0.7699,0.0089,-0.0128,59.8646,0.9816,-411266999999.9999,2.7009,-5.6032,95664500000.0,1988.1237,-11.6866,6.1221,0.794,0.0574,-17.3098,0.1314,22813.45,0.794,87.4161,1.5674,0.0453,0.2891,-3078000000.0,0.0,1184185500000.0,-10.3567,222409500000.0,2.0633,-1.8921,-9475000000.0,-173209000000.0,-0.6069,13.8035,0.0155,0.1102,7.8594,-0.0623,201.7658,0.0,0.0349,0.1862,-2.8373,2.1251,-3.783,0.1964,-0.0654,0.0724,0.6009,3.3704,0.0,0.0,2022,MS,
1,59.7188,33.4762,211.4493,5.5338,-1.293,0.0212,266243000000.0,-0.5474,0.0126,0.037,59.7188,0.9878,-419952999999.9999,2.9322,17.7384,96373500000.0,1735.6787,3.683,4.8826,0.7798,0.0386,3.4328,0.2561,24983.5453,0.7798,100.8326,1.7726,0.0519,0.2683,-2308000000.0,0.0,1152001000000.0,502.0504,228061000000.0,1.9516,-2.4535,31663000000.0,-186826000000.0,2.3322,12.0294,0.0146,0.1511,5.9292,-0.0798,178.6202,0.0,0.0349,0.2244,-2.3968,2.3789,19.0314,0.2438,0.1807,0.0831,0.5531,2.991,0.0,0.0,2021,MS,
2,64.3475,30.4161,208.5334,0.0,-0.9008,0.0149,217308500000.0,-0.3831,0.0104,-0.0393,64.3475,0.8529,-430099999999.9999,2.2531,-16.6407,84038000000.0,1859.0543,-3.4548,5.0671,0.7323,0.0296,-3.6525,0.1055,28342.2687,0.7323,92.6998,1.1699,0.0485,0.2837,-1444000000.0,0.0,1005645500000.0,-4.3266,212635500000.0,1.8901,-0.9731,-26675000000.0,-213021000000.0,-2.403,10.5107,0.0138,0.1249,6.3917,-0.0503,197.4928,0.0,0.0269,0.2244,-3.9152,1.4214,-15.7399,0.2154,-0.2428,0.0951,0.5644,3.0692,0.0,0.0,2020,MS,
3,51.1422,25.6883,171.2703,2.1224,-1.1293,0.0103,177580000000.0,-0.6909,0.0097,0.0569,51.1422,0.6611,-349505000000.0,1.99,24.086,73531500000.0,1636.8938,-0.0425,0.0,0.747,0.044,-0.0406,0.0768,28964.8656,0.747,73.6824,1.1144,0.0475,0.3196,-1826000000.0,0.0,874480000000.0001,-607.8018,188696500000.0,-0.0399,0.6615,38947000000.0,-156878000000.0,4.7901,9.7186,0.0132,0.1158,0.0,-0.0557,176.9746,0.0,0.0278,0.2339,-4.2282,1.2731,25.2152,0.2049,0.4712,0.1029,0.608,3.4604,0.0,0.0,2019,MS,
4,47.6616,23.4819,176.8331,12.4489,-1.0919,0.0104,164595000000.0,-1.0114,0.0096,0.011,47.6616,0.0,-301217000000.0,1.6885,3.185,71416000000.0,1536.8914,-8.2071,0.0,0.8085,0.0465,-6.1118,0.1191,27387.8124,0.8085,67.8875,0.9292,0.047,0.3276,-1865000000.0,0.0,852632000000.0001,-9.4334,185534500000.0,-1.1132,-1.7145,5440000000.0,-111555000000.0,0.8885,8.2604,0.0129,0.1151,0.0,-0.0737,163.7026,0.0,0.0229,0.2437,-4.4478,1.0576,4.2769,0.205,0.0803,0.1211,0.5983,3.4347,0.0,0.0,2018,MS,
5,44.082,21.3174,162.1702,0.0,-0.9152,0.0106,150510500000.0,-0.9293,0.0067,-0.0069,44.082,0.0,-324291000000.0002,2.4482,-3.4461,69801500000.0,1542.0805,0.5189,0.0,0.7732,0.0429,0.7065,0.0815,33397.5872,0.7732,52.7738,1.3281,0.0455,0.3405,-1629000000.0,0.0,833341000000.0001,22.9719,191011500000.0,-0.0839,0.1117,-6134000000.0,-131709000000.0001,-0.8062,16.5683,0.011,0.0801,0.0,-0.0424,162.9331,0.0,0.027,0.2521,-3.4908,1.5254,-2.5309,0.1473,-0.066,0.0604,0.6078,3.6961,0.0,0.0,2017,MS,
6,41.7399,18.7296,164.7112,19.3814,-0.6901,0.0114,135937000000.0,-0.735,0.0069,0.0083,41.7399,69.44,-292513000000.0002,2.2985,2.2212,69160500000.0,1483.0187,-14.4231,0.0,0.7783,0.0368,-11.0042,0.1482,36217.3151,0.7783,50.3432,1.1427,0.0432,0.3248,-1276000000.0,0.0,801207000000.0001,-32.0707,188569500000.0,-1.7105,-3.7666,4107000000.0,-126797000000.0001,0.9773,14.398,0.0102,0.0796,0.0,-0.0434,143.1504,0.0,0.0328,0.2548,-3.6748,1.3188,2.9113,0.159,0.0516,0.0695,0.6263,3.4296,0.0,0.0,2016,MS,
7,39.9078,18.4154,148.8507,0.0,-0.7192,0.0122,123352000000.0,-0.9581,0.0071,-0.0087,39.9078,0.0,-295959000000.0002,1.7274,-3.0571,67374000000.0,1361.843,11.9367,0.0,0.745,0.0391,15.6089,0.0,36003.4302,0.745,48.9439,0.8844,0.0442,0.1953,-1373000000.0,0.0,794487500000.0001,17.3501,183847500000.0,-1.9816,-13.1334,-5836000000.0,-142191000000.0001,-0.787,10.7466,0.0103,0.0842,0.0,-0.0399,80.549,0.0,0.0314,0.285,-4.8737,1.0276,-2.3379,0.1613,-0.0961,0.0931,0.6299,2.0184,0.0,0.0,2015,MS,
8,37.4761,17.8144,170.9475,794.1617,-0.5156,0.0122,107758000000.0,-0.8544,0.0039,-0.0091,37.4761,0.1901,-284965000000.0002,2.178,0.0489,65947000000.0,1230.3828,-1079.5723,0.0,0.7708,0.0289,-93.4436,0.0,36594.7868,0.7708,48.5497,1.1296,0.0419,0.1906,-992000000.0,0.0,817106000000.0001,-11.3022,169097000000.0,-2.9608,-37.0646,94000000.0,-132193000000.0001,0.3445,12.7213,0.0107,0.0478,0.0,-0.025,79.4033,0.0,0.0368,0.3181,-3.8173,1.3251,0.5644,0.092,0.0013,0.0786,0.6905,2.1188,0.0,0.0,2014,MS,
9,36.2206,17.0493,192.7938,1.7739,-0.6905,0.0119,96656000000.0,-0.8709,0.0033,0.0491,36.2206,0.251,-296263000000.0,1.8394,17.679,64865000000.0,1123.0717,-4.5733,0.0,0.7661,0.0405,-4.4014,0.0,33518.7756,0.7661,33.4485,0.9082,0.0403,0.1844,-1316000000.0,0.0,806831000000.0001,3.2859,142423500000.0,-4.7422,-35.2374,33693000000.0,-142688000000.0,13.1861,21.7778,0.012,0.0409,0.0,-0.0194,80.5819,0.0,0.0363,0.3362,-4.957,1.0686,18.3695,0.0817,0.5637,0.0459,0.6794,2.2248,0.0,0.0,2013,MS,
0,24.2567,11.5,6.0671,9.2426,-0.318,0.0496,4951547000.0,-3.5098,0.0417,0.1816,24.2567,0.0,-15454844000.0,6.62,8.2369,19802040000.0,197.5314,10.545,16.3739,0.9703,0.0276,10.1531,0.0855,0.0,0.9703,35.9651,3.1385,0.2035,0.2925,-235497000.0,0.0,41860320000.0,78.8477,3059909500.0,7.5528,2.0224,6100756000.0,-278852000.0,3.6256,32.1224,0.0,0.0883,16.6584,-6.2672,16.7951,0.0,0.0994,1.7202,-0.2741,3.5556,8.5548,0.2052,0.1082,0.0311,0.5466,0.6924,,,2022,BX,
1,30.0625,31.3673,3.0562,23.7477,-0.0894,0.0528,4690578000.0,-0.859,0.1736,0.126,30.0625,0.0,-12065175000.0,4.125,5.4485,18081685000.0,85.5786,25.1773,7.3829,0.6953,0.0028,24.771,0.3005,0.0,0.6953,74.2932,4.304,0.6693,0.1895,-64316000.0,0.0,33732830000.0,-114.4186,2347706000.0,4.3733,0.4192,3921672000.0,-3282975000.0,0.6805,15.8566,0.0,0.3239,7.4245,-1.7842,10.8454,0.0,0.0282,4.8133,-0.1296,4.7849,5.5379,0.2594,0.0421,0.0631,0.411,0.3608,,,2021,BX,
2,20.8418,8.7554,2.9622,24.7593,-0.1602,0.0856,3828810500.0,-1.5714,0.0355,0.0868,20.8418,0.0,-5591771000.0,7.4023,2.6176,14770375000.0,244.513,26.7639,17.0743,1.1529,0.0183,25.2204,0.0901,0.0,1.1529,25.986,3.1096,0.2074,0.2178,-111650000.0,0.0,29427380000.0,145.6915,1842587500.0,8.0016,1.2789,1824295000.0,815691000.0,1.8519,45.0069,0.0,0.0708,17.5094,1.2816,8.2095,0.0,0.0718,1.5937,-0.1238,3.6794,2.7778,0.1713,0.0404,0.0222,0.543,0.3939,,,2020,BX,
3,22.2154,10.857,3.7338,19.8704,-0.0892,0.0696,3100154500.0,-0.849,0.0666,0.0682,22.2154,0.0,-11476511000.0,5.1524,2.8152,14313855000.0,177.5665,24.4484,12.7655,1.0682,0.0082,23.6977,0.0889,0.0,1.0682,38.8528,2.5181,0.2386,0.3448,-60280000.0,0.0,30755080000.0,64.0977,1872392500.0,6.3395,2.3904,1902827000.0,388980000.0,0.9578,18.5232,0.0,0.1432,13.0192,5.2694,16.622,0.0,0.0568,2.3671,-0.3035,2.9659,2.9044,0.2793,0.0503,0.054,0.5131,0.7482,,,2019,BX,
4,20.052,10.0659,3.7492,591.9515,-0.0271,0.0808,2766758000.0,-0.3114,0.0487,0.0017,20.052,0.0,-10136818000.0,2.3706,0.0403,13562230000.0,140.5013,870.7346,6.7229,1.0358,0.0027,520.9141,0.0977,0.0,1.0358,35.7693,1.19,0.2158,0.3517,-18377000.0,0.0,31670285000.0,11.6912,2446217500.0,3.487,2.1525,27365000.0,179022000.0,0.0297,13.1322,0.0,0.1137,6.8368,8.6123,14.9872,0.0,0.0537,2.4698,-0.6258,1.4368,0.0674,0.2256,0.0017,0.0761,0.49,0.7474,,,2018,BX,
5,20.3052,10.7371,5.8938,0.0,-0.0366,0.0636,2559114000.0,-0.5205,0.0484,-0.0502,20.3052,0.0,-14078587000.0,3.0761,-2.4806,12920845000.0,148.3064,-19.9857,9.0713,1.1852,0.0034,-20.2849,0.0865,0.0,1.1852,31.601,1.6266,0.235,0.4339,-24347000.0,0.0,30409630000.0,-55.5691,2692117000.0,4.6174,3.0279,-1650742000.0,1066631000.0,-1.1054,14.6486,0.0,0.1139,9.1895,1.3795,22.4423,0.0,0.0474,2.792,-0.6405,1.9409,-2.444,0.2059,-0.0751,0.0683,0.4975,1.1052,,,2017,BX,
6,18.9839,7.9238,4.5589,0.0,-0.0336,0.075,2034511500.0,-0.2631,0.0425,-0.0037,18.9839,0.0,-8897808000.0,3.5488,-0.17,12188270000.0,157.1035,-219.5678,9.9669,1.0463,0.0042,-273.6623,0.075,0.0,1.0463,25.9784,1.4813,0.2104,0.3387,-21826000.0,0.0,24464710000.0,-24.3223,2167458000.0,4.711,2.4587,-110417000.0,229268000.0,-0.0853,17.7975,0.0,0.0852,10.3188,4.5319,13.7676,0.0,0.0629,2.5295,-0.4872,1.7648,-0.1364,0.2019,-0.006,0.0562,0.5435,0.7252,,,2016,BX,
